NODE_ID,STATE_NAME,NEM_REGION,NEM_ZONE,VOLTAGE_KV,RRN,PROP_REG_D,LATITUDE,LONGITUDE
239,South Australia,SA1,NSA,132,0,0.007224443684261401,-33.1709799999999,138.007012
240,New South Wales,NSW1,NCEN,132,0,0.0009857110301389562,-32.2950665,150.876708
241,New South Wales,NSW1,NCEN,132,0,0.0004353672902518706,-32.245446,150.911306
242,New South Wales,NSW1,NCEN,330,0,0.00132040022848839,-32.222211,150.941673
243,New South Wales,NSW1,NCEN,330,0,0.00020151387807309834,-32.371240724,150.975038348
244,New South Wales,NSW1,NCEN,500,0,0.00013299297622142327,-32.39527,150.94913
245,New South Wales,NSW1,NCEN,330,0,0.00023755330049926704,-32.3712669999999,150.97757
246,New South Wales,NSW1,NCEN,500,0,0.000271387594772832,-32.3994582029999,150.946098856
247,New South Wales,NSW1,NCEN,132,0,0.005105323064602313,-33.9044410239999,151.040745773
248,New South Wales,NSW1,NCEN,330,0,0.0004031397444846005,-33.894159373,151.037001691
249,New South Wales,NSW1,NCEN,330,0,7.753104949693894e-05,-33.915068053,151.187235489
250,New South Wales,NSW1,NCEN,132,0,0.0017348445947531755,-33.888205962,151.042212711
251,New South Wales,NSW1,NCEN,132,0,0.007390372569652244,-33.8780114309999,151.271372227
252,New South Wales,NSW1,NCEN,132,0,0.014329372026626586,-33.968195663,151.1277393
253,New South Wales,NSW1,NCEN,132,0,0.0038482006499551604,-33.879828446,151.212319426
254,New South Wales,NSW1,NCEN,330,0,0.0023733062790586646,-33.7258224999999,151.2082815
255,New South Wales,NSW1,NCEN,330,0,9.158701884926993e-05,-33.0625973159999,151.51543096
256,New South Wales,NSW1,NCEN,132,0,0.0012303372753188213,-33.8789595,151.0658015
257,New South Wales,NSW1,NNS,132,0,0.0023357998739427757,-30.7217019999999,152.9095575
258,New South Wales,NSW1,NNS,132,0,0.0013939963801071352,-30.6203339529999,152.958491051
259,Queensland,QLD1,CQ,275,0,8.448771367219954e-05,-23.1291254069999,148.42818463
260,Queensland,QLD1,CQ,132,0,0.00020110195743806725,-23.587456,148.8262285
261,Queensland,QLD1,CQ,132,0,0.003440648163501726,-23.1487544629999,148.391725664
262,Queensland,QLD1,CQ,132,0,0.00022233534968340492,-23.5366691959999,148.849896811
264,New South Wales,NSW1,NCEN,132,0,0.004475561972448171,-34.5231404859999,150.810304088
265,New South Wales,NSW1,NCEN,330,0,0.0027039326820146336,-34.5346319999999,150.781179
266,New South Wales,NSW1,NCEN,132,0,0.003735045728229678,-34.4591599419999,150.860460928
267,New South Wales,NSW1,NCEN,132,0,0.003545185426315297,-33.414351239,151.292811403
268,Tasmania,TAS1,TAS,110,0,0.0019153143421477346,-41.350467,146.263167
269,Tasmania,TAS1,TAS,110,0,0.01209300887145479,-41.17918936,146.44485084
270,Tasmania,TAS1,TAS,110,0,0.007627532437585915,-41.1297554619999,146.855619875
271,Victoria,VIC1,LV,220,0,6.3777552582607755e-06,-38.276921122,146.42448215
272,Victoria,VIC1,LV,500,0,0.000948937963575292,-38.281172,146.4283415
273,Victoria,VIC1,LV,220,0,0.001851359425474671,-38.1741377289999,146.349913705
274,Victoria,VIC1,LV,220,0,0.00382880520857088,-38.2731029999999,146.392263
275,Victoria,VIC1,LV,500,0,0.0003312542130302095,-38.25649684,146.573861699
276,Victoria,VIC1,LV,220,0,0.00945380332412602,-38.177015,146.342783
277,Victoria,VIC1,LV,220,0,1.7611646756843334e-05,-38.25588465,146.414043061
278,Victoria,VIC1,LV,220,0,0.0008751184912725477,-38.25456,146.413722
279,Victoria,VIC1,LV,220,0,1.9594131820588366e-05,-38.275325,146.426296
280,Victoria,VIC1,LV,220,0,3.090482698933869e-06,-38.274626,146.424923
281,New South Wales,NSW1,NCEN,132,0,0.0059752410449297865,-33.732221866,151.000157082
282,Tasmania,TAS1,TAS,110,0,0.004762192965471897,-40.718753213,144.69756189
283,Queensland,QLD1,SEQ,110,0,0.010053730171036657,-27.434323326,153.142951236
284,New South Wales,NSW1,NCEN,132,0,0.004014127759960125,-33.807492264,151.009007331
286,New South Wales,NSW1,NCEN,330,0,0.007356599365623071,-33.9786544999999,151.012896
287,New South Wales,NSW1,NCEN,132,0,0.0026467375494991464,-33.8563485,151.074597
288,New South Wales,NSW1,NCEN,330,0,0.0035218837325875518,-33.8814173219999,151.202246784
289,New South Wales,NSW1,NCEN,132,0,0.00226835496905149,-33.411398,151.3298205
290,New South Wales,NSW1,NCEN,132,0,0.0032245215622012844,-33.968943522,151.229126659
291,South Australia,SA1,NSA,132,0,0.0021563480728922675,-34.0878905,138.0914405
292,New South Wales,NSW1,NCEN,330,0,0.0007206863587614848,-33.160745,151.543146
293,South Australia,SA1,NSA,132,0,0.017969133931268463,-34.548705959,138.761055455
294,South Australia,SA1,NSA,132,0,0.012277431165335459,-34.4918185559999,138.966403098
295,Tasmania,TAS1,TAS,110,0,0.01644142590570301,-43.1643989999999,146.945575
296,South Australia,SA1,NSA,132,0,0.001819290529278333,-33.689488207,136.400578306
297,South Australia,SA1,NSA,132,0,0.0009228410456295435,-33.625360788,136.703705583
298,New South Wales,NSW1,NNS,132,0,0.005224126867789003,-28.2558963989999,153.472441306
299,Queensland,QLD1,SEQ,110,0,0.016376179395696487,-28.1026515,153.436329
300,New South Wales,NSW1,SWNSW,132,0,0.0019818889955712325,-34.4606461019999,147.550738103
301,Australian Capital Territory,NSW1,CAN,132,0,0.008292110663458155,-35.1723400389999,149.11669171
302,Victoria,VIC1,MEL,220,0,0.019750394374305844,-37.567381134,143.92185575
303,Victoria,VIC1,CVIC,220,0,0.006656570220651448,-37.3574621769999,143.60373023
304,Victoria,VIC1,MEL,132,0,0.0033010447914256598,-37.843169663,143.875763207
305,Queensland,QLD1,SWQ,110,0,0.0009110437456649685,-27.086319967,150.943005459
306,South Australia,SA1,NSA,132,0,0.0001271998621044322,-31.4665659999999,137.087617
307,South Australia,SA1,NSA,132,0,1.8384462446734195e-05,-31.466129407,137.088048261
308,New South Wales,NSW1,NNS,330,0,0.000666520250018873,-29.203119952,151.328862948
309,New South Wales,NSW1,NNS,132,0,0.0023092686103011965,-29.785533529,151.159343489
310,New South Wales,NSW1,NNS,132,0,0.0011732720791383915,-29.706747709,151.77313577
311,Tasmania,TAS1,TAS,110,0,0.0013188228837095713,-42.1409995,146.2248025
312,Queensland,QLD1,SEQ,110,0,0.004747952387683077,-27.997805,153.4268985
313,Queensland,QLD1,SEQ,110,0,0.009902267418983214,-27.8552204769999,153.293779342
314,Queensland,QLD1,SEQ,275,0,0.010775645443006847,-27.978431921,153.36007057
315,Queensland,QLD1,SEQ,110,0,0.00924368985299144,-27.3899375,153.083203
316,Queensland,QLD1,SEQ,110,0,0.0020350662565468327,-27.4520155989999,153.028255117
317,Queensland,QLD1,SEQ,110,0,0.01940122195223758,-27.3991829999999,153.009328
318,Queensland,QLD1,SEQ,132,0,0.003794529017821915,-27.466433996,153.008857113
319,Queensland,QLD1,SEQ,110,0,0.010460404109669435,-27.3302035,153.0500525
