LINE_ID,NAME,FROM_NODE,TO_NODE,R_PU,X_PU,B_PU,NUM_LINES,LENGTH_KM,VOLTAGE_KV
l_816,Nebo 132 to Wandoo,841,840,0.02683059886246762,0.055973973019929554,0.015191508007252264,1,27.82716396307356,132
l_817,South Pine to Brendale,410,233,0.0003817148792687293,0.0007769753813913012,0.00010682483338615382,2,0.27492559756854906,110
l_819,South Pine to Brendale,410,233,0.00037686606142844453,0.000767105679434779,0.00010546786726814307,1,0.27143329424310586,110
l_820,Murarie to Doboy,230,100,0.000454696779071463,0.0009255290336422264,0.0001272491859855802,1,0.32748994206932747,110
l_821,Murarie to Doboy,230,100,0.00037559920573376987,0.0007645270121100383,0.00010511333131511137,2,0.27052085651063185,110
l_823,Newstead to Victoria Park,316,229,0.003918903155493569,0.00797687341847518,0.0010967248052894236,2,2.8225433441352488,110
l_825,Newstead to Queensland Rail-Mayne,906,229,0.0023402522946684282,0.004763551325757369,0.0006549314030892669,2,1.6855388550885702,110
l_827,Newstead to McLachlan Street,229,393,0.0027098127969091036,0.005515786640046655,0.0007583547727875976,2,1.951710407297628,110
l_829,Point Henry to Geelong Terminal,863,861,0.010814033111406591,0.024101868803167417,0.04422277169551333,2,31.154714440004703,220
l_831,Geelong Terminal to Moorabool Terminal,861,862,0.0025773284967719077,0.005744242934334923,0.01053969490595166,2,7.425160669271448,220
l_834,Moorabool Terminal to Ballarat Terminal,302,862,0.022168196858483903,0.04940755838100729,0.09065434685416972,1,63.865519520870286,220
l_835,Moorabool Terminal to Tarrone Terminal,618,862,0.012851974311342771,0.03215936286368697,1.2489436451489382,1,191.24961772831503,500
l_836,Moorabool Terminal to Mortlake,619,862,0.009840258042178486,0.02462317628284059,0.9562676870243839,1,146.43241134194173,500
l_837,Heywood Terminal to Portland Aluminium,40,41,0.0021530349802488407,0.00538751724137234,0.20923006000657118,1,32.03921101560775,500
l_838,Heywood Terminal to Portland Aluminium,40,41,0.0021539819376830893,0.005389886803200484,0.20932208450343678,1,32.053302644093584,500
l_839,Heywood Terminal to South East,40,657,0.020199263930922796,0.04645880912478824,0.19541790510461451,2,90.92674611762119,275
l_841,Keilor Terminal to West Melbourne Terminal,144,142,0.004213373059861836,0.009390591249482619,0.0172301150712919,2,12.138527148649574,220
l_843,Keilor Terminal to Altona Terminal,142,145,0.005102710165185457,0.011372708930599147,0.020866959101997817,1,14.700664999700958,220
l_844,Keilor Terminal to Brooklyn Terminal,142,146,0.005224963292298276,0.01164518163343766,0.021366899510324305,1,15.052870437335509,220
l_845,Brooklyn Terminal to Altona Terminal,145,146,0.002520696633851753,0.005618024185407586,0.010308105274330506,1,7.262006968953859,220
l_846,Newport Power Station to Brooklyn Terminal,146,147,0.0017314264874878024,0.0038589315950718467,0.007080473813509371,1,4.988157261572002,220
l_847,Newport Power Station to Fishermans Bend Terminal,147,139,0.0015346193351962406,0.0034202959708612207,0.006275653107471991,1,4.421165227589169,220
l_848,Brooklyn Terminal to Fishermans Bend Terminal,146,139,0.002866606571908245,0.00638897391885675,0.01172266504683075,1,8.2585570285928,220
l_849,Fishermans Bend Terminal to West Melbourne Terminal,139,144,0.0009944686865695934,0.002216430592142042,0.004066767803597362,2,2.865016930355257,220
l_851,Laverton North to Altona Terminal,145,742,0.00010746977526065137,0.0002395241809372631,0.00043948555423849026,2,0.3096153049175908,220
l_853,Thomastown Terminal to Brunswick Terminal,194,140,0.0035389958702917424,0.007887567319426145,0.014472325430388807,1,10.195678578697638,220
l_854,Thomastown Terminal to Brunswick Terminal,194,140,0.0035134373114366316,0.007830603462743096,0.014367806579607435,1,10.122045587710295,220
l_855,Cranbourne Terminal to Tyabb Terminal,494,493,0.007640451418159642,0.017028721456680065,0.031244766428497297,2,22.011776704698015,220
l_857,Tyabb Terminal to Western Port,494,496,0.0006395812015934147,0.001425472074199299,0.002615495363055045,2,1.8426029855429327,220
l_859,Cranbourne Terminal to East Rowville Terminal,493,196,0.006860295263861361,0.015289941754124204,0.028054405612790954,2,19.76418397445773,220
l_861,Rowville Terminal Station to East Rowville Terminal Station,196,191,0.0006789347478996437,0.0015131816271700253,0.0027764272629096413,2,1.9559786784727828,220
l_863,Heatherton Terminal to Springvale Terminal,197,200,0.0028029209177292957,0.006247033972321366,0.011462229729496237,2,8.075081691553446,220
l_865,Springvale Terminal to Rowville Terminal,191,200,0.0026185128706984508,0.005836032960025812,0.010708113769368591,1,7.543810889393155,220
l_866,Springvale Terminal to Rowville Terminal,191,200,0.0026072034130948185,0.005810826909647603,0.010661865014953554,1,7.51122888058269,220
l_867,Rowville Terminal Station to Malvern Terminal Station,191,543,0.005121335313354689,0.011414219888905801,0.020943124549874452,1,14.754323164664697,220
l_868,Rowville Terminal Station to Malvern Terminal Station,191,543,0.00512205584015258,0.011415825769170178,0.020946071063146176,1,14.75639896805862,220
l_869,Rowville Terminal Station to Richmond Terminal Station,191,800,0.00878415552819132,0.019577761775462797,0.03592181570549664,2,25.3067337835988,220
l_871,Richmond Terminal to Brunswick Terminal,140,800,0.002867731078555899,0.006391480172667038,0.01172726359024531,1,8.261796678696756,220
l_878,Bogong Power Station to Bogong Tee,736,737,8.219224441444573e-05,0.00018318666783304977,0.0003361159358803818,1,0.23679194224161745,220
l_879,McKay Creek Power Station to Bogong Tee,737,740,0.002091483384189975,0.004661411483619424,0.008552885981681855,1,6.025464035404451,220
l_880,Eildon Power Station to Mount Beauty Terminal,198,735,0.04784442339431467,0.10663366791402176,0.19565438637676302,1,137.83750549314462,220
l_881,Eildon Power Station to Mount Beauty Terminal,198,735,0.04783842895602061,0.10662030775839587,0.19562987279580857,1,137.8202358018689,220
l_882,Dederang Terminal to Glenrowan Terminal,683,682,0.028182529272444773,0.0628120531968242,0.115249282573663,2,81.19252480870993,220
l_884,Glenrowan Terminal to Shepparton Terminal,683,213,0.024481926108684618,0.0545643022396485,0.100116082299471,2,70.5312633131152,220
l_886,Bendigo Terminal to Fosterville Tee,679,75,0.008297207654393055,0.018492472536253083,0.03393049716330703,1,23.90386014717999,220
l_887,Fosterville Terminal to Fosterville Tee,75,76,3.0731681150341244e-05,6.849349725081019e-05,0.00012567375236694457,1,0.088536509980745,220
l_888,Waubra Terminal to Ballarat Terminal,303,302,0.013350952130001014,0.02975604876734083,0.05459721658702839,1,38.46345732690768,220
l_890,Loy Yang B Power Station to Loy Yang Power Station,275,774,8.875126949586271e-05,0.00022208138696723842,0.008624770899046206,1,1.3207034151170045,500
l_891,Yallourn Power Station to Yallourn,276,273,0.0002617479841688975,0.0005833730587784137,0.0010703889313462985,1,0.7540834782008712,220
l_892,Yallourn Power Station to Yallourn,273,276,0.00034618083895567936,0.0007715535061455856,0.00141566759124774,1,0.9973305122294571,220
l_893,Yallourn Power Station to Hazelwood Power Station,274,273,0.005050234344362394,0.011255752996047596,0.020652365136926157,2,14.549484658758326,220
l_895,Morwell Terminal to Morwell Tee,277,776,0.0002226385188144314,0.0004962075033168624,0.0009104551730817855,1,0.6414109708701475,220
l_896,Morwell Power Station to Morwell Tee,278,277,5.206108822442459e-05,0.00011603159572460349,0.00021289796277211928,1,0.14998551607512797,220
l_897,Jeeralang A Power Station to Jeeralang Terminal,279,271,8.516396613155898e-05,0.00018980991803096512,0.00034826845748676374,1,0.24535333099806275,220
l_898,Jeeralang B Power Station to Jeeralang Terminal,280,271,8.969969617283251e-05,0.00019991896516029657,0.00036681681516435833,1,0.258420553259827,220
l_899,Jeeralang Terminal to Morwell Terminal,610,271,0.0009307280507218829,0.0020743681047420783,0.0038061076449145744,1,2.6813831937463766,220
l_900,Jeeralang Terminal to Morwell Terminal,610,271,0.0008741095216705802,0.0019481790737890074,0.003574572540649865,1,2.5182679076700047,220
l_902,South Morang Terminal to Rowville Terminal,191,195,0.0026126255097090505,0.006537545886588381,0.25389266648512343,1,38.87835579924182,500
l_903,Hazelwood Power Station to Jeeralang Terminal,271,274,0.0011771389231713513,0.002623558444578075,0.004813777183500601,2,3.391281183422226,220
l_905,Hazelwood Power Station to Jeeralang Terminal,271,274,0.0013637909871536318,0.00303956082885006,0.005577069798471251,1,3.929016891561653,220
l_906,Jeeralang Terminal to Hazelwood Power Station,271,274,0.001336630768767973,0.0029790272597872798,0.0054660011412463756,1,3.8507695957363026,220
l_907,Hazelwood Power Station to Hazelwood Terminal,272,274,0.0012660380523343464,0.002821693139166933,0.005177320169952001,1,3.64739534124895,220
l_908,Hazelwood Power Station to Hazelwood Terminal,272,274,0.0012584733993945042,0.002804833354217203,0.005146385372872309,1,3.625601936350833,220
l_909,Loy Yang A Power Station to Loy Yang Power Station,275,35,3.4773292855549483e-05,8.701285233039275e-05,0.0033792382462600763,1,0.5174597151123435,500
l_910,Loy Yang A Power Station to Loy Yang Power Station,275,35,2.7397470623177133e-05,6.855640837535271e-05,0.002662462280038336,1,0.4077004557020406,500
l_911,Loy Yang A Power Station to Loy Yang Power Station,275,35,2.273353165291107e-05,5.688588195775003e-05,0.0022092247620380616,1,0.3382966019778433,500
l_912,Loy Yang A Power Station to Loy Yang Power Station,275,35,2.6581802342471266e-05,6.651537004301893e-05,0.002583196348512309,1,0.3955625348582033,500
l_920,Hazelwood Power Station to Rowville Terminal,274,191,0.03946173572744698,0.08795068106874705,0.1613743283200084,2,113.68738150050201,220
l_923,Yallourn Power Station to Rowville Terminal,273,191,0.036749254119473725,0.0819052144816864,0.1502819399722093,1,105.87285115372191,220
l_924,Yallourn Power Station to Rowville Terminal,273,191,0.036714779070551366,0.08182837792149195,0.15014095813851422,1,105.77353017944559,220
l_925,Yallourn Power Station to Rowville Terminal,273,191,0.03675433506186464,0.08191653867550389,0.15030271791444755,2,105.88748910680049,220
l_927,Rowville Terminal Station to Templestowe Terminal Station,191,192,0.00790389939532098,0.017615883389382577,0.032322107289915775,1,22.77075778175806,220
l_928,Rowville Terminal Station to Ringwood Terminal Station,191,193,0.004564587388793781,0.01017336318947062,0.018666366553467185,1,13.150358905810654,220
l_929,Thomastown Terminal to South Morang Terminal,194,195,0.0029192549273132982,0.0065063143913338195,0.011937964572663166,2,8.410234433450215,220
l_931,Jindabyne Power Station to Jindabyne Substation,207,211,0.0037427202683464633,0.007808059909338197,0.002119131414730615,1,3.881735592599332,132
l_940,Mount Gambier to Blanche,651,652,0.01652406912141502,0.034472499250673465,0.009355942059180682,1,17.137820260210436,132
l_941,Snuggery Power Station to Snuggery Substation,655,654,0.00010752891203443115,0.00022432672680657695,6.088296189569096e-05,1,0.11152284305285289,132
l_942,Snuggery Power Station to Snuggery Substation,655,654,0.00014071430534995467,0.00029355806672636084,7.967255995351924e-05,2,0.1459408366915244,132
l_945,Ladbroke Grove Power Station to Penola West,656,653,9.349669582278085e-05,0.00019505272902267155,5.2937909083732397e-05,1,0.09696943023905558,132
l_946,Penola West to South East,657,653,0.03555670246558272,0.07417836309536424,0.020132235325279933,1,36.87737998573294,132
l_947,South East to Tailem Bend,657,879,0.06867746231904788,0.15795987041740275,0.6644205383020764,2,309.15077904035684,275
l_949,Robertstown to Tungkillo,472,759,0.023784949627749335,0.05470597535520331,0.23010764378190954,1,107.06766759515138,275
l_950,Tailem Bend to Tungkillo,879,759,0.013832346744513987,0.0318147413365623,0.13382112500423515,1,62.26614419963512,275
l_951,Mannum to Mannum-Adelaide Pumping Station 2,756,758,0.010682304396865079,0.022285414543513057,0.006048329879356146,1,11.079075703034354,132
l_952,Mannum-Adelaide Pumping Station 2 to Pump 3 Tee,758,757,0.0030223959190939136,0.006305319851341879,0.001711283152543803,1,3.1346563389459736,132
l_953,Mannum-Adelaide Pumping Station 3 to Pump 3 Tee,757,760,0.00014563644302682005,0.00030382662625190487,8.245947851296661e-05,1,0.1510457966249591,132
l_954,Millbrook Tee to Para,795,123,0.017861339646258148,0.037262311906798136,0.010113105773272617,1,18.524760833119167,132
l_955,Magill to East Terrace,404,128,0.0017656561560324409,0.004061053046964716,0.01708185151334685,1,7.948080166663888,275
l_956,Happy Valley to Cherry Gardens,13,12,0.002016977597705993,0.004639098609793536,0.019513262371072763,1,9.079400644435458,275
l_957,Kilburn to Northfield,121,636,0.00213210637051255,0.004903897648950731,0.020627076402913804,1,9.597651444643544,275
l_958,Torrens A Power Station to Northfield,636,638,0.0027572764975743384,0.0063418044807545945,0.026675288703232967,1,12.411847329110673,275
l_959,Kilburn to Torrens A Power Station,121,638,0.0022714126457416663,0.0052243055446486945,0.021974795833002818,1,10.224736984179374,275
l_960,Torrens A Power Station to Torrens A Power Station substation,796,638,4.847645683227387e-05,0.00011149705567086768,0.000468985784504498,1,0.2182161933298042,275
l_961,Torrens A Power Station to Torrens A Power Station substation,796,638,4.4834555128050825e-05,0.00010312059122610565,0.0004337521837124082,2,0.20182221616421686,275
l_963,Torrens A Power Station to Torrens A Power Station substation,796,638,4.852163699762192e-05,0.00011160097117419045,0.00046942288029644315,1,0.21841957130625933,275
l_964,Torrens B Power Station to Torrens B Power Station substation,122,409,4.908630986096295e-05,0.00011289973279568437,0.00047488581144090923,1,0.220961439478293,275
l_965,Torrens B Power Station to Torrens B Power Station substation,122,409,4.694805474550869e-05,0.00010798169288053121,0.00045419924896663953,1,0.21133610953149368,275
l_966,Torrens B Power Station to Torrens B Power Station substation,122,409,4.9293257539371364e-05,0.00011337571760002547,0.0004768879280486796,1,0.22189301198898564,275
l_967,Torrens B Power Station to Torrens B Power Station substation,122,409,5.444023352503372e-05,0.00012521389030302615,0.0005266823793802507,1,0.2450620631149211,275
l_968,Torrens Island A to Para,123,638,0.004657505744315802,0.0107123789813705,0.045059068423456264,1,20.965706661540622,275
l_969,Pelican Point Power Station to Pelican Point Substation,797,129,3.7635596475704245e-05,8.656280738455685e-05,0.0003641058132512228,1,0.16941618949256743,275
l_970,Pelican Point Power Station to Pelican Point Substation,797,129,3.5971739902800336e-05,8.273589590917242e-05,0.0003480088224408963,2,0.16192635893745683,275
l_972,Parafield Gardens West to Para,408,123,0.0028508537842498478,0.006557034566115158,0.02758060274784561,1,12.83308437106516,275
l_973,Pelican Point to Parafield Gardens West,129,408,0.002941254590759988,0.006764958668139091,0.028455185915251757,1,13.24002252537048,275
l_974,Torrens Island B to Cherry Gardens,13,409,0.014952387452833076,0.034390862806024776,0.14465696583487705,1,67.30799411431555,275
l_975,Torrens Island A to Magill,128,638,0.010153024836907922,0.023352209493882784,0.09822550222071505,1,45.7037204339977,275
l_976,Para to Roseworthy,123,293,0.023345352272494842,0.04870305448415909,0.013218158409272006,1,24.212465356901795,132
l_978,Monash to Berri,236,237,0.0035237432954683444,0.007351230330740473,0.001995146465533851,1,3.654625189300026,132
l_979,Mintaro to Waterloo,868,871,0.016123182716750676,0.033636170366858356,0.00912895983423392,1,16.72204378908713,132
l_980,Waterloo to Templers,798,871,0.05369732150693893,0.11202330744381497,0.03040346933074895,1,55.69179344862523,132
l_981,Dorrien to Templers,798,294,0.01787717673596524,0.037295351230166314,0.010122072747000267,1,18.541186157586807,132
l_982,Dorrien to Templers,798,294,0.01784906276876479,0.03723669989518764,0.010106154594743193,1,18.512027957318914,132
l_983,Robertstown to Canowie,472,107,0.017561250614271155,0.04039131292462502,0.16989642879037398,1,79.05176057763428,275
l_984,Canowie to Davenport,107,584,0.029783109791648832,0.06850189282563682,0.28813688176403046,1,134.06831416627634,275
l_985,Hallett Power Station to Canowie,9,107,4.98428228862808e-05,0.00011463973155820622,0.00048220470143103643,1,0.22436687385565385,275
l_986,Robertstown to Mokota,472,405,0.011913338938643908,0.02740097568318071,0.11525567199639374,1,53.62775340684199,275
l_987,Leigh Creek Coalfield to Leigh Creek South Tee,809,810,0.005146484321390816,0.010736591308663999,0.0029139438213201447,1,5.3376394533281895,132
l_988,Leigh Creek South to Leigh Creek South Tee,809,811,0.0002899233704661705,0.0006048378942082234,0.0001641548601469167,1,0.30069195279777117,132
l_989,Neuroodla Tee to Neuroodla,649,650,0.00404646782276624,0.008441737804606707,0.002291113539647187,1,4.196765199040415,132
l_990,Cultana to Yadnarie,296,583,0.1315373353407431,0.274413079529714,0.07447655169101751,1,136.42300779625643,132
l_991,Yadnarie to Mount Millar Windfarm,296,297,0.03158442889437975,0.06589140927662844,0.01788313063427951,1,32.757564824742424,132
l_992,Yadnarie to Wudinna,296,592,0.11604293859587858,0.2420886819341634,0.06570361101147039,1,120.35310488658266,132
l_993,Port Lincoln Power Station to Port Lincoln Terminal,885,526,5.335513838368087e-05,0.00011130944529682002,3.0209724953906396e-05,1,0.055336900666503305,132
l_994,Port Lincoln Terminal to Sleaford,886,526,0.028735566428409808,0.0599481147707888,0.01627010227120844,1,29.802887467179318,132
l_995,Cathedral Rocks Wind Farm to Sleaford,390,886,0.0008182753582482277,0.0017070853714536527,0.0004633082071960096,1,0.8486684429831619,132
l_996,Woomera to Pimba,101,102,0.012013571829746357,0.02506270355418236,0.006802094637648615,1,12.459790211994079,132
l_997,Pimba to Mount Gunson Tee,101,306,0.03417931711292227,0.07130486291882844,0.01935235856139287,1,35.448834605687956,132
l_998,Pimba to Olympic Dam North,101,367,0.0899249908569226,0.1876014410950747,0.05091560667943235,1,93.26506194589402,132
l_999,Snowtown to Snowtown Tee,595,870,0.0019900428507681235,0.004151625739268125,0.00112676396293596,1,2.063958728082368,132
l_1001,Bungama to Snowtown Tee,595,594,0.055905657182700026,0.11663033549293216,0.03165383087776438,1,57.9821530209146,132
l_1002,Dalrymple to Ardrossan West,612,613,0.06383406563185456,0.13317057460197237,0.036142902517853015,1,66.2050452124663,132
l_1005,Northern Power Station to Davenport,584,587,0.0006622892527464405,0.0015232817435313266,0.00640732151367544,1,2.981287186842235,275
l_1006,Northern Power Station to Davenport,584,587,0.0006730483044563706,0.0015480278298968873,0.0065114100266656615,1,3.0297189300305365,275
l_1007,Playford B to Davenport,584,588,0.0007614805969107573,0.001751424300662152,0.007366948792540155,1,3.427795841748572,275
l_1008,Playford B to Davenport,584,588,0.0007308971216253324,0.0016810815473065192,0.007071068769805909,1,3.2901246918402234,275
l_1009,Playford B Power Station to Playford B Substation,585,588,5.935957878850828e-05,0.0001365285066868844,0.0005742746158677804,1,0.26720643725481774,275
l_1010,Playford B Power Station to Playford B Substation,585,588,5.183351525472123e-05,0.0001192183734873293,0.0005014636671873496,1,0.23332795185346977,275
l_1011,Playford B Power Station to Playford B Substation,585,588,4.7863420016698165e-05,0.00011008705575707388,0.00046305495600195985,1,0.2154566154025475,275
l_1012,Playford B Power Station to Playford B Substation,585,588,4.6681213327954486e-05,0.0001073679509874041,0.0004516176900052875,1,0.21013492606705697,275
l_1013,Mount Gunson to Mount Gunson Tee,306,307,6.122648965831369e-05,0.0001277306517758529,3.466649077301574e-05,1,0.06350061641705106,132
l_1014,Olympic Dam West to Olympic Dam North,367,368,0.0027797573234158426,0.005799127414948796,0.0015739009722948133,1,2.8830054525712883,132
l_1015,Olympic Dam West to Olympic Dam North,367,368,0.002825419916994444,0.005894388679674573,0.001599755171805492,1,2.930364085339952,132
l_1016,Olympic Dam West to Prominent Hill,368,458,0.14350778184264967,0.29938581506084355,0.08125422873118529,1,148.83807088251953,132
l_1017,Davenport to Neuroodla Tee,649,584,0.08335781555141879,0.17390100543757517,0.04719726640868466,1,86.45396298618577,132
l_1018,Tungkillo to Para,759,123,0.008822663609232548,0.020292345602061973,0.08535491421147923,1,39.71511520525067,275
l_1019,Para to Robertstown,123,472,0.032556823751479516,0.07488150387815933,0.31497119479856367,1,146.55415453604988,275
l_1020,Mount Barker South to Cherry Gardens,759,14,0.008502521208887249,0.019556010123637724,0.08225769455909049,1,38.27399800131536,275
l_1021,Bungama to Red Hill,402,594,0.03735300036411373,0.07792579827649922,0.021149300730671134,1,38.7403975204951,132
l_1022,Brinkworth to Red Hill,495,402,0.017931026139880343,0.037407691811803485,0.010152562325520498,1,18.597035682218756,132
l_1023,Clements Gap Wind Farm to Clements Gap Wind Farm Substation,398,353,0.001067483251172793,0.002226982670295763,0.0006044099291605493,1,1.1071326290734969,132
l_1024,Clements Gap Wind Farm Substation to Red Hill,398,402,0.0135811164909297,0.028332913921918498,0.007689639764544906,1,14.085557960592805,132
l_1026,Para to Bungama,406,123,0.023666917389455568,0.054434498273255444,0.22896574015507165,1,106.53634687961768,275
l_1027,Bungama to Davenport,594,584,0.02011461157784702,0.046264106608549974,0.19459893538587544,1,90.5456845580167,275
l_1030,Snuggery to South East,658,657,0.03670947272666813,0.07658327145476854,0.020784934832345305,1,38.07296742794438,132
l_1057,Mortlake Power Station to Mortlake Power Station substation,620,619,9.553697970006049e-05,0.0002129288607552842,0.00039068772938176513,1,0.2752374891358885,220
l_1061,Eildon Power Station to Eildon Power Station substation,199,198,8.982476536875053e-05,0.00020019771420057406,0.0003673282715692208,2,0.2587808716575908,220
l_1074,Uranquinty Power Station to Uranquinty,445,448,0.00022609267818466004,0.0004716743570869318,0.00012801386762291162,1,0.23449040623151887,132
l_1077,Gunning Wind Farm to Cullerin Range Tee,413,415,0.013406766665351755,0.027969185460882135,0.007590922744291009,1,13.904732284350535,132
l_1078,Kangaroo Valley Hydro Power Station to Kangaroo Valley,899,138,5.210087990915707e-05,0.00012292810496137728,0.001018885196552222,1,0.33772534655400027,330
l_1079,Kangaroo Valley Hydro Power Station to Kangaroo Valley,899,138,4.0741818985377584e-05,9.612725561035457e-05,0.0007967473163061804,1,0.2640942909230725,330
l_1080,Tallawarra Power Station to Tallawarra,894,514,9.795036296481423e-05,0.00020434396570828448,5.5459579225969914e-05,1,0.10158851930350735,132
l_1081,Jacks Gully Power Station to Nepean,900,512,0.0009377329770675314,0.0019562977564284165,0.00053094521306841,1,0.972563059072897,132
l_1082,Warragamba Power Station to Warragamba Substation,180,853,0.00010821310526002216,0.00022575409014445692,6.12703526847804e-05,1,0.11223244916968014,132
l_1083,Mount Piper Power Station to Mount Piper,216,215,0.00011463045645753046,0.0002704619347648532,0.002241714062454333,1,0.7430509945372062,330
l_1084,Mount Piper Power Station to Mount Piper,216,215,0.00011891757126658975,0.0002805770595026389,0.002325552911673127,1,0.7708406851745013,330
l_1085,Eastern Creek II Power Station to Sydney West,848,712,0.0031507705784548827,0.0065731349588743935,0.0017839689943920263,1,3.26779919994035,132
l_1088,Colongra Power Station to Munmorah,162,916,9.201841972354985e-05,0.0002171105359041836,0.0017995129032355491,1,0.596476542136582,330
l_1089,Colongra Power Station to Munmorah,162,916,9.370565571340134e-05,0.00022109144223852412,0.0018325085028520478,1,0.6074134468565122,330
l_1090,Munmorah Power Station to Munmorah,935,916,4.087835480288463e-05,9.644940159588797e-05,0.000799417411772891,1,0.26497933559726994,330
l_1091,Vales Point Power Station to Vales Point,292,53,3.4473982269787434e-05,8.13387666059794e-05,0.000674173454692782,1,0.22346527792737209,330
l_1092,Eraring Power Station to Eraring,909,905,4.0533472566233486e-05,0.00010142649065461844,0.0039390074825108295,1,0.6031766750927602,500
l_1093,Eraring 500 to Eraring 330,57,905,6.0928180882190985e-06,1.5245995908079405e-05,0.0005920947434211528,1,0.09066693583659372,500
l_1094,Bayswater Power Station to Bayswater,244,246,0.00011881206328257819,0.00028032812135504043,0.0023234895967499457,1,0.7701567673495693,330
l_1095,Bayswater Power Station to Bayswater,244,246,9.553958882617375e-05,0.00022541846939376817,0.0018683729124998076,1,0.6193012632839476,330
l_1096,Bayswater Power Station to Bayswater,244,246,4.0160060324969156e-05,0.00010049210505178047,0.003902719606854534,1,0.597619945312041,500
l_1097,Bayswater Power Station to Bayswater,244,246,4.907600992866131e-05,0.0001228023938551452,0.004769163806651263,1,0.7302977667955551,500
l_1098,Liddell Power Station to Liddell,245,243,3.6693474766597905e-05,8.657549211012879e-05,0.0007175778665338469,1,0.23785234536205424,330
l_1102,Wallerawang Power Station to Wallerawang Power Station,716,93,3.7605233112374195e-05,8.872671730679385e-05,0.0007354082195521484,1,0.2437624932105684,330
l_1104,John Butters Power Station to Farrell,938,624,0.017546495179220047,0.039106901228080644,0.0717544178358951,1,50.55061706394347,220
l_1105,Electrona to Knights Road,136,137,0.021877008775067475,0.04453035016416607,0.006122391199057091,1,15.756655129661691,110
l_1106,Lake Echo Power Station to Lake Echo Tee,428,429,0.0017590018286785523,0.00358042400475395,0.0004922655297967571,2,1.2669001266077666,110
l_1108,Tungatinah to Lake Echo Tee,429,450,0.02191206097577778,0.04460169843612148,0.006132200734142203,1,15.781901059935183,110
l_1109,Tungatinah to Tarraleah,675,450,0.00058542846659639,0.0011916315837162544,0.00016383510782571193,2,0.42164788367954276,110
l_1110,Burnie to Emu Bay,623,323,0.004317709689028965,0.008788638626812428,0.0012083328242900033,1,3.1097790022172904,110
l_1112,Burnie to Sheffield,709,623,0.06492480265646262,0.13215354193789883,0.018169533343034422,1,46.76131619899986,110
l_1113,Burnie to Sheffield,709,944,0.016205988875834763,0.03611923633736267,0.06627256813187721,1,46.688682237523956,220
l_1114,New Norfolk to Boyer,21,492,0.0026738942863990573,0.005442675006421016,0.0007483027965375095,2,1.9258405277040826,110
l_1116,Devils Gate to Sheffield,709,268,0.00641979812431808,0.013067410695786904,0.0017966128706243573,1,4.62378317287195,110
l_1117,Trevallyn to Mowbray,696,700,0.00420782707299556,0.008564974074714307,0.001177581620217763,1,3.0306373561456117,110
l_1118,Knights Road to Kermandie,137,295,0.02806801607960429,0.05713206029622612,0.007854975805312405,1,20.21565443828642,110
l_1119,Cethana Power Station to Cethana Substation,710,615,7.347339932035924e-05,0.00016375446724628098,0.0003004611998469186,1,0.211673364708654,220
l_1121,Sheffield to Farrell,624,709,0.029360060058675298,0.06543648500954752,0.12006466223705461,2,84.5849349309455,220
l_1123,Palmerston to Hadspen,711,697,0.050253663646552024,0.10229064047199857,0.014063741126285507,2,36.19460298352854,110
l_1125,Catagunya Power Station to Catagunya,449,87,4.0251054316464085e-05,8.97098816260604e-05,0.0001646021578816092,1,0.1159613707688608,220
l_1126,Meadowbank Power Station to Meadowbank,676,422,0.00030813384773979415,0.0006272022047603968,8.623281075261601e-05,1,0.22192973557449458,110
l_1127,Risdon to Lindisfarne,22,867,0.004137746939175616,0.00842232692717052,0.0011579693414579284,2,2.980162974049104,110
l_1129,Wayatinah Power Station to Wayatinah,552,451,5.3571896150570695e-05,0.00011939882181385508,0.0002190762418013612,1,0.15433808176712033,220
l_1130,Wayatinah to Catagunya,552,449,0.002184397242000641,0.004868494039024837,0.008932846749230868,1,6.293144435287561,220
l_1131,Triabunna to Sorell Tee,23,593,0.06743826380815099,0.13726965750742168,0.018872938117996455,1,48.571606671346835,110
l_1132,Lindisfarne to Sorell Tee,22,23,0.01810564787278622,0.0368537969707777,0.005066956837166199,1,13.040377336947216,110
l_1133,Butlers Gorge to Butlers Gorge Tee,84,420,0.0060453245737507435,0.012305174939270387,0.0016918145595825843,1,4.354073056094285,110
l_1134,Farrell to Reece,624,829,0.012253667315733949,0.027310465851076503,0.05010999379730877,2,35.30223202866209,220
l_1136,Sheffield to Railton,709,781,0.016233554507611863,0.03304317670050408,0.004543042070727967,2,11.692024377506163,110
l_1138,George Town to Hadspen,697,713,0.017939534530338277,0.0399828910440487,0.0733617080404646,2,51.68294471835551,220
l_1139,George Town to Starwood,713,157,0.007329045369992634,0.01491817094605638,0.002051070296313607,1,5.278657677197075,110
l_1140,Hadspen to Trevallyn,697,696,0.012911677786870798,0.026281542370248837,0.0036133981231241193,1,9.299482215543847,110
l_1141,Lake Echo Tee to Waddamana,190,429,0.02491682931297183,0.05071786301754003,0.006973100301902492,1,17.946049683747567,110
l_1142,Chapel Street to New Norfolk,24,21,0.02366153841885951,0.048162735685122596,0.006621800816612319,1,17.041941361202383,110
l_1143,Derwent Bridge to Tungatinah,420,311,0.022684328277309273,0.046173637895995254,0.006348323631876033,1,16.338117390204893,110
l_1144,Tungatinah to New Norfolk,25,450,0.10370098157283487,0.21108192026091227,0.02902124250362228,1,74.6893974423394,110
