SETTLEMENTDATE,NSW1,QLD1,SA1,TAS1,VIC1
2017-06-08 16:00:00,9081.38,6295.63,1554.35,1235.42,6200.06
2017-06-08 16:30:00,9312.11,6531.5,1611.41,1227.42,6332.4
2017-06-08 17:00:00,9725.98,6849.01,1691.72,1258.24,6542.09
2017-06-08 17:30:00,10280.49,7172.23,1803.87,1333.33,6737.1
2017-06-08 18:00:00,10773.55,7461.17,1956.8,1401.23,7019.78
2017-06-08 18:30:00,10769.71,7542.74,2072.12,1407.28,6963.39
2017-06-08 19:00:00,10688.52,7595.16,2098.45,1400.24,6867.39
2017-06-08 19:30:00,10439.36,7498.83,2080.84,1375.56,6642.65
2017-06-08 20:00:00,10220.53,7441.1,2041.02,1342.69,6545.57
2017-06-08 20:30:00,10060.52,7385.61,2000.85,1342.23,6394.54
2017-06-08 21:00:00,9886.65,7195.93,1960.36,1321.68,6216.0
2017-06-08 21:30:00,9576.66,6984.32,1911.04,1253.24,5954.9
2017-06-08 22:00:00,9264.41,6713.56,1842.35,1183.67,5687.31
2017-06-08 22:30:00,9247.57,6544.89,1748.13,1119.5,5364.18
2017-06-08 23:00:00,8932.14,6385.05,1631.85,1058.35,5193.28
2017-06-08 23:30:00,8743.64,6170.71,1570.59,1050.17,5388.3
2017-06-09 00:00:00,8546.92,5846.26,1758.6,1015.1,5352.12
2017-06-09 00:30:00,8329.64,5625.25,1616.92,1001.64,5091.39
2017-06-09 01:00:00,8169.76,5500.64,1517.71,975.73,4899.37
2017-06-09 01:30:00,7961.42,5360.3,1452.91,969.51,4724.88
2017-06-09 02:00:00,7703.46,5250.54,1374.3,997.82,4476.95
2017-06-09 02:30:00,7377.32,5209.32,1329.46,994.67,4318.64
2017-06-09 03:00:00,7085.77,5198.04,1280.35,983.86,4201.44
2017-06-09 03:30:00,6890.98,5211.7,1263.46,1015.11,4110.02
2017-06-09 04:00:00,6806.05,5232.1,1228.56,1040.82,4087.91
2017-06-09 04:30:00,6770.04,5309.07,1224.8,1081.23,4129.88
2017-06-09 05:00:00,6847.45,5438.71,1240.19,1114.18,4179.5
2017-06-09 05:30:00,7218.54,5710.82,1262.24,1135.32,4356.02
2017-06-09 06:00:00,7566.13,5971.28,1308.84,1180.28,4583.97
2017-06-09 06:30:00,8302.24,6446.61,1391.77,1247.83,5007.35
2017-06-09 07:00:00,9024.61,6875.26,1483.25,1350.52,5524.69
2017-06-09 07:30:00,9480.63,7192.98,1631.04,1443.43,5890.22
2017-06-09 08:00:00,9826.75,7073.87,1754.77,1507.79,6233.13
2017-06-09 08:30:00,9795.45,6812.24,1853.89,1512.91,6334.03
2017-06-09 09:00:00,9571.68,6495.37,1849.42,1504.07,6321.45
2017-06-09 09:30:00,9420.36,6159.43,1812.21,1482.97,6254.43
2017-06-09 10:00:00,9241.11,5996.19,1768.74,1434.41,6127.08
2017-06-09 10:30:00,9142.56,5905.56,1690.99,1385.18,5968.74
2017-06-09 11:00:00,9055.13,5842.62,1653.9,1330.51,5806.93
2017-06-09 11:30:00,9019.36,5793.58,1615.7,1294.55,5714.62
2017-06-09 12:00:00,8894.82,5815.79,1599.64,1272.33,5536.86
2017-06-09 12:30:00,8828.57,5817.31,1597.26,1237.53,5550.71
2017-06-09 13:00:00,8766.76,5889.54,1592.83,1208.88,5442.05
2017-06-09 13:30:00,8680.87,5973.38,1581.71,1203.2,5407.38
2017-06-09 14:00:00,8709.3,6077.82,1607.55,1205.32,5372.2
2017-06-09 14:30:00,8668.99,6129.26,1542.18,1222.45,5369.59
2017-06-09 15:00:00,8688.17,6183.83,1592.73,1221.51,5429.6
2017-06-09 15:30:00,8774.76,6259.61,1610.72,1231.51,5412.98
2017-06-09 16:00:00,9093.95,6388.51,1652.57,1247.17,5531.31
2017-06-09 16:30:00,9406.63,6570.65,1678.87,1294.02,5716.62
2017-06-09 17:00:00,9818.68,6824.37,1741.92,1371.25,5930.24
2017-06-09 17:30:00,10215.21,7100.53,1843.45,1441.46,6237.01
2017-06-09 18:00:00,10492.85,7174.45,1945.55,1484.9,6554.92
2017-06-09 18:30:00,10342.99,7148.23,2061.86,1468.44,6541.98
2017-06-09 19:00:00,10237.54,7174.79,2066.17,1438.83,6429.63
2017-06-09 19:30:00,9987.55,7071.39,2049.55,1403.63,6312.76
2017-06-09 20:00:00,9807.93,6983.46,1998.0,1393.88,6207.86
2017-06-09 20:30:00,9600.02,6929.46,1967.8,1392.96,6073.87
2017-06-09 21:00:00,9391.13,6748.86,1935.77,1362.7,5932.58
2017-06-09 21:30:00,9203.01,6607.98,1885.83,1333.78,5747.5
2017-06-09 22:00:00,8936.64,6426.12,1829.14,1288.38,5514.48
2017-06-09 22:30:00,8945.77,6350.24,1715.58,1269.98,5365.86
2017-06-09 23:00:00,8723.76,6268.26,1648.0,1230.77,5213.23
2017-06-09 23:30:00,8581.87,6096.9,1597.61,1181.47,5463.1
2017-06-10 00:00:00,8499.79,5765.6,1782.79,1164.76,5478.93
2017-06-10 00:30:00,8244.59,5536.06,1655.1,1137.54,5201.78
2017-06-10 01:00:00,8036.61,5389.66,1556.45,1122.13,5010.86
2017-06-10 01:30:00,7803.8,5267.26,1446.73,1106.33,4819.59
2017-06-10 02:00:00,7511.75,5180.39,1356.61,1113.26,4574.28
2017-06-10 02:30:00,7163.29,5164.21,1304.3,1104.31,4404.05
2017-06-10 03:00:00,6906.06,5113.34,1262.85,1098.69,4288.0
2017-06-10 03:30:00,6709.34,5095.77,1231.6,1095.01,4206.2
2017-06-10 04:00:00,6582.45,5107.34,1200.15,1089.55,4174.48
2017-06-10 04:30:00,6479.24,5139.88,1192.23,1096.32,4131.22
2017-06-10 05:00:00,6546.52,5172.52,1181.89,1104.0,4128.87
2017-06-10 05:30:00,6669.67,5278.66,1188.02,1124.91,4244.48
2017-06-10 06:00:00,6698.63,5404.36,1171.64,1138.08,4292.25
2017-06-10 06:30:00,7027.91,5554.41,1209.03,1155.15,4493.18
2017-06-10 07:00:00,7274.73,5719.15,1257.15,1191.58,4680.18
2017-06-10 07:30:00,7583.29,5938.56,1310.65,1258.76,4830.92
2017-06-10 08:00:00,8037.53,5998.46,1348.58,1331.94,5104.03
2017-06-10 08:30:00,8459.37,6044.26,1435.17,1381.64,5365.36
2017-06-10 09:00:00,8629.37,5984.11,1476.85,1412.75,5521.95
2017-06-10 09:30:00,8786.52,5887.62,1470.22,1412.48,5538.19
2017-06-10 10:00:00,8764.78,5782.25,1424.5,1380.2,5490.07
2017-06-10 10:30:00,8774.33,5658.45,1340.52,1351.01,5330.06
2017-06-10 11:00:00,8627.19,5588.07,1251.77,1321.35,5181.79
2017-06-10 11:30:00,8567.04,5520.62,1185.18,1275.34,5044.24
2017-06-10 12:00:00,8505.52,5515.72,1163.82,1235.7,4906.24
2017-06-10 12:30:00,8467.17,5534.25,1127.32,1213.15,4813.1
2017-06-10 13:00:00,8405.76,5614.23,1084.82,1191.54,4706.1
2017-06-10 13:30:00,8284.17,5606.51,1078.3,1165.53,4705.0
2017-06-10 14:00:00,8236.27,5600.49,1071.78,1152.87,4642.43
2017-06-10 14:30:00,8219.91,5659.28,1078.6,1137.0,4644.16
2017-06-10 15:00:00,8267.68,5732.83,1090.26,1138.32,4667.91
2017-06-10 15:30:00,8389.84,5804.23,1131.09,1156.55,4716.33
2017-06-10 16:00:00,8524.53,5954.46,1178.16,1190.21,4831.05
2017-06-10 16:30:00,8696.28,6140.75,1255.92,1223.57,5004.71
2017-06-10 17:00:00,9134.54,6407.72,1380.91,1288.08,5301.86
2017-06-10 17:30:00,9487.77,6716.95,1534.49,1365.99,5709.62
2017-06-10 18:00:00,9736.69,6832.71,1717.3,1377.53,6067.21
2017-06-10 18:30:00,9637.15,6820.34,1848.23,1364.09,6091.39
2017-06-10 19:00:00,9476.28,6764.4,1876.51,1348.92,5980.68
2017-06-10 19:30:00,9259.45,6671.33,1845.78,1313.26,5848.65
2017-06-10 20:00:00,9068.12,6580.6,1821.36,1279.15,5756.84
2017-06-10 20:30:00,8949.56,6528.33,1790.76,1269.36,5650.41
2017-06-10 21:00:00,8782.78,6361.97,1767.5,1265.07,5565.8
2017-06-10 21:30:00,8632.79,6235.02,1735.29,1241.78,5397.0
2017-06-10 22:00:00,8522.58,6147.56,1702.69,1202.55,5276.19
2017-06-10 22:30:00,8451.94,6079.22,1637.19,1162.45,5149.87
2017-06-10 23:00:00,8311.87,6048.94,1580.83,1139.0,5107.2
2017-06-10 23:30:00,8130.03,5898.63,1561.3,1082.92,5323.12
2017-06-11 00:00:00,7946.89,5580.25,1745.02,1054.63,5343.81
2017-06-11 00:30:00,7726.01,5444.15,1637.49,1041.9,5114.88
2017-06-11 01:00:00,7537.92,5288.21,1545.47,1024.05,4899.59
2017-06-11 01:30:00,7318.78,5182.61,1448.89,1019.74,4695.76
2017-06-11 02:00:00,7100.19,5104.98,1350.86,921.05,4492.0
2017-06-11 02:30:00,6815.83,5045.17,1296.22,991.1,4325.8
2017-06-11 03:00:00,6596.37,5013.59,1263.16,988.64,4197.55
2017-06-11 03:30:00,6451.11,5008.76,1230.0,993.46,4106.79
2017-06-11 04:00:00,6367.62,4961.1,1174.86,996.82,4026.54
2017-06-11 04:30:00,6372.41,5011.52,1169.44,993.11,3983.58
2017-06-11 05:00:00,6369.24,5029.19,1163.9,985.26,3968.06
2017-06-11 05:30:00,6450.51,5086.06,1165.7,983.08,4010.97
2017-06-11 06:00:00,6559.23,5115.11,1170.84,1010.51,4060.22
2017-06-11 06:30:00,6698.49,5246.33,1180.32,1011.08,4185.87
2017-06-11 07:00:00,6918.0,5397.02,1201.9,1043.38,4303.07
2017-06-11 07:30:00,7171.88,5579.71,1255.03,1076.7,4341.17
2017-06-11 08:00:00,7589.05,5685.82,1305.74,1113.31,4550.59
2017-06-11 08:30:00,7956.24,5885.37,1380.97,1160.86,4783.04
2017-06-11 09:00:00,8180.84,6033.27,1434.72,1195.07,4894.02
2017-06-11 09:30:00,8331.3,6116.65,1462.43,1233.33,4910.52
2017-06-11 10:00:00,8376.55,6106.02,1387.52,1231.13,4847.98
2017-06-11 10:30:00,8325.85,6074.23,1339.66,1205.57,4742.74
2017-06-11 11:00:00,8252.07,6070.11,1243.97,1226.16,4567.58
2017-06-11 11:30:00,8095.75,6053.62,1196.92,1186.58,4439.02
2017-06-11 12:00:00,7990.57,5981.02,1127.22,1168.7,4373.88
2017-06-11 12:30:00,7943.52,5944.78,1106.76,1161.35,4362.13
2017-06-11 13:00:00,7909.77,5909.22,1061.31,1128.09,4380.01
2017-06-11 13:30:00,7888.86,5887.98,1061.72,1137.83,4345.13
2017-06-11 14:00:00,7830.76,5909.47,1063.24,1142.98,4339.51
2017-06-11 14:30:00,7895.96,5891.64,1051.7,1133.67,4341.49
2017-06-11 15:00:00,7964.05,5872.2,1071.95,1126.41,4325.3
2017-06-11 15:30:00,8061.9,5951.61,1120.3,1144.73,4399.83
2017-06-11 16:00:00,8185.63,6090.78,1218.69,1142.93,4577.94
2017-06-11 16:30:00,8437.13,6285.37,1274.45,1180.75,4756.66
2017-06-11 17:00:00,8787.61,6568.49,1375.86,1212.54,5068.88
2017-06-11 17:30:00,9192.78,6918.9,1519.92,1261.82,5426.13
2017-06-11 18:00:00,9509.66,7094.65,1708.59,1290.08,5784.75
2017-06-11 18:30:00,9494.88,7119.38,1862.05,1275.75,5841.94
2017-06-11 19:00:00,9359.1,7023.46,1877.0,1252.18,5762.8
2017-06-11 19:30:00,9126.98,6885.39,1856.19,1224.16,5638.11
2017-06-11 20:00:00,8946.55,6775.81,1822.23,1184.8,5566.35
2017-06-11 20:30:00,8783.52,6703.7,1801.28,1174.65,5437.97
2017-06-11 21:00:00,8698.92,6516.81,1768.94,1155.37,5340.29
2017-06-11 21:30:00,8625.12,6365.84,1756.55,1134.37,5207.1
2017-06-11 22:00:00,8477.01,6172.89,1722.58,1119.93,5030.77
2017-06-11 22:30:00,8450.59,6124.0,1650.57,1101.22,4864.2
2017-06-11 23:00:00,8190.98,6026.89,1588.06,1088.16,4762.33
2017-06-11 23:30:00,8100.07,5834.32,1545.16,1025.47,5024.28
2017-06-12 00:00:00,7830.48,5578.53,1747.36,1004.84,5037.69
2017-06-12 00:30:00,7616.59,5399.18,1614.86,981.21,4783.97
2017-06-12 01:00:00,7368.3,5277.5,1501.05,979.61,4604.46
2017-06-12 01:30:00,7194.17,5141.28,1397.13,980.04,4400.17
2017-06-12 02:00:00,7029.99,5078.39,1302.0,982.55,4190.49
2017-06-12 02:30:00,6703.51,5063.78,1239.16,993.4,4029.24
2017-06-12 03:00:00,6569.27,5010.28,1201.8,987.73,3917.43
2017-06-12 03:30:00,6411.14,5001.59,1150.24,965.01,3849.79
2017-06-12 04:00:00,6298.74,5021.09,1130.23,963.55,3799.47
2017-06-12 04:30:00,6311.42,5115.27,1081.05,974.41,3795.81
2017-06-12 05:00:00,6364.24,5213.38,1074.81,989.67,3796.83
2017-06-12 05:30:00,6507.1,5442.38,1086.14,1012.9,3891.23
2017-06-12 06:00:00,6605.63,5675.82,1101.95,1032.36,4000.87
2017-06-12 06:30:00,6850.49,6125.39,1125.65,1085.7,4145.92
2017-06-12 07:00:00,7075.43,6538.3,1154.42,1103.4,4324.41
2017-06-12 07:30:00,7285.6,6887.62,1170.4,1118.8,4384.52
2017-06-12 08:00:00,7632.81,6933.59,1201.69,1157.07,4605.7
2017-06-12 08:30:00,7968.72,6668.17,1286.13,1200.87,4862.53
2017-06-12 09:00:00,8166.84,6190.48,1350.31,1274.03,5073.25
2017-06-12 09:30:00,8274.87,6089.25,1357.76,1297.91,5106.22
2017-06-12 10:00:00,8278.88,6111.9,1303.14,1289.93,5154.41
2017-06-12 10:30:00,8247.84,6131.46,1298.42,1256.16,5145.57
2017-06-12 11:00:00,8121.81,6205.52,1265.38,1232.91,5087.04
2017-06-12 11:30:00,7885.66,6154.51,1206.78,1194.76,4999.43
2017-06-12 12:00:00,7719.4,6112.77,1168.26,1165.98,4923.75
2017-06-12 12:30:00,7620.32,6103.66,1139.88,1143.52,4952.65
2017-06-12 13:00:00,7541.97,6130.82,1119.47,1143.7,4957.84
2017-06-12 13:30:00,7456.39,6161.38,1103.74,1120.13,4981.0
2017-06-12 14:00:00,7393.21,6230.75,1109.75,1110.31,4966.18
2017-06-12 14:30:00,7499.04,6264.41,1101.28,1129.9,4941.41
2017-06-12 15:00:00,7576.01,6308.53,1116.86,1131.87,4986.27
2017-06-12 15:30:00,7743.07,6429.82,1139.8,1140.37,5122.97
2017-06-12 16:00:00,7960.45,6594.68,1181.84,1151.49,5259.83
2017-06-12 16:30:00,8296.48,6753.67,1262.69,1196.74,5434.03
2017-06-12 17:00:00,8836.57,7003.49,1386.11,1272.78,5690.58
2017-06-12 17:30:00,9486.21,7298.7,1521.67,1343.53,5985.3
2017-06-12 18:00:00,9977.36,7427.11,1691.22,1370.72,6195.81
2017-06-12 18:30:00,9940.74,7482.8,1873.09,1367.22,6155.79
2017-06-12 19:00:00,9735.57,7446.04,1891.12,1354.14,6015.42
2017-06-12 19:30:00,9540.46,7284.32,1869.52,1338.94,5864.06
2017-06-12 20:00:00,9400.19,7140.15,1833.38,1298.4,5761.35
2017-06-12 20:30:00,9213.71,7095.06,1797.95,1288.63,5630.43
2017-06-12 21:00:00,9041.06,6853.69,1762.49,1259.24,5467.64
2017-06-12 21:30:00,8804.41,6690.52,1708.59,1225.22,5299.4
2017-06-12 22:00:00,8513.32,6478.6,1626.75,1185.94,5081.59
2017-06-12 22:30:00,8457.95,6297.87,1540.42,1140.34,4898.6
2017-06-12 23:00:00,8231.31,6132.87,1474.8,1112.93,4800.86
2017-06-12 23:30:00,8219.3,5999.42,1450.52,1096.13,5024.16
2017-06-13 00:00:00,8091.38,5680.78,1643.0,1079.93,5064.73
2017-06-13 00:30:00,7913.69,5474.22,1546.41,1062.47,4858.69
2017-06-13 01:00:00,7815.57,5310.55,1498.92,1033.9,4653.06
2017-06-13 01:30:00,7664.17,5183.56,1408.04,995.57,4485.28
2017-06-13 02:00:00,7442.37,5091.96,1344.05,1031.19,4301.49
2017-06-13 02:30:00,7074.5,5068.62,1282.04,1029.86,4165.18
2017-06-13 03:00:00,6845.09,5062.48,1247.67,1029.63,4058.59
2017-06-13 03:30:00,6704.38,5029.2,1209.66,1040.78,4004.97
2017-06-13 04:00:00,6611.5,5037.66,1176.86,1047.73,3989.23
2017-06-13 04:30:00,6630.09,5182.55,1165.03,1055.43,4001.0
2017-06-13 05:00:00,6764.48,5284.38,1163.31,1072.25,4086.72
2017-06-13 05:30:00,7119.32,5442.89,1182.61,1104.98,4290.47
2017-06-13 06:00:00,7533.35,5713.41,1242.13,1149.43,4560.53
2017-06-13 06:30:00,8296.33,6163.59,1311.54,1252.04,5021.62
2017-06-13 07:00:00,9094.82,6592.09,1478.62,1379.11,5586.46
2017-06-13 07:30:00,9530.46,6910.19,1615.34,1469.79,5960.19
2017-06-13 08:00:00,9912.03,7000.62,1767.76,1532.45,6314.33
2017-06-13 08:30:00,9859.98,6867.87,1868.2,1549.54,6455.95
2017-06-13 09:00:00,9576.97,6758.31,1847.48,1515.75,6407.52
2017-06-13 09:30:00,9434.23,6756.44,1789.45,1477.59,6397.32
2017-06-13 10:00:00,9251.67,6688.78,1683.46,1424.68,6297.13
2017-06-13 10:30:00,9082.85,6630.81,1577.5,1368.47,6177.42
2017-06-13 11:00:00,8942.64,6605.97,1476.05,1331.25,6051.42
2017-06-13 11:30:00,8788.41,6564.05,1424.03,1319.94,5992.5
2017-06-13 12:00:00,8689.19,6583.78,1390.26,1307.34,5946.99
2017-06-13 12:30:00,8617.3,6620.5,1374.29,1283.04,5940.37
2017-06-13 13:00:00,8557.83,6631.08,1409.38,1271.37,5908.13
2017-06-13 13:30:00,8529.93,6699.84,1434.22,1249.26,5864.5
2017-06-13 14:00:00,8526.36,6676.64,1455.76,1276.68,5847.09
2017-06-13 14:30:00,8516.48,6692.39,1465.42,1286.29,5835.22
2017-06-13 15:00:00,8496.67,6662.74,1451.51,1285.81,5827.94
2017-06-13 15:30:00,8582.21,6716.71,1462.66,1285.11,5852.22
2017-06-13 16:00:00,8782.36,6838.76,1473.63,1300.94,5934.5
2017-06-13 16:30:00,9132.57,7009.17,1521.67,1340.75,6105.55
2017-06-13 17:00:00,9580.66,7228.56,1605.63,1400.36,6373.38
2017-06-13 17:30:00,10254.21,7562.5,1712.45,1463.7,6666.49
2017-06-13 18:00:00,10729.47,7728.68,1885.14,1507.01,7030.92
2017-06-13 18:30:00,10790.44,7690.45,2038.63,1523.21,6942.82
2017-06-13 19:00:00,10697.43,7658.03,2075.15,1507.38,6877.31
2017-06-13 19:30:00,10437.44,7461.49,2070.41,1491.68,6739.59
2017-06-13 20:00:00,10211.65,7366.72,2037.05,1461.43,6629.05
2017-06-13 20:30:00,10027.19,7303.2,1992.92,1432.29,6441.47
2017-06-13 21:00:00,9750.93,7043.99,1938.78,1408.58,6258.81
2017-06-13 21:30:00,9479.52,6864.62,1868.08,1380.93,6036.75
2017-06-13 22:00:00,9188.56,6570.77,1790.01,1339.7,5800.16
2017-06-13 22:30:00,9057.52,6401.18,1705.6,1296.89,5509.06
2017-06-13 23:00:00,8730.83,6265.46,1601.29,1246.95,5285.35
2017-06-13 23:30:00,8549.0,6031.72,1526.81,1203.11,5534.43
2017-06-14 00:00:00,8394.24,5722.75,1683.96,1172.49,5486.91
2017-06-14 00:30:00,8234.78,5534.65,1559.01,1153.58,5265.26
2017-06-14 01:00:00,8045.56,5401.13,1488.84,1126.07,5071.57
2017-06-14 01:30:00,7823.56,5239.8,1426.71,1082.03,4860.89
2017-06-14 02:00:00,7667.36,5177.71,1328.34,1079.1,4670.44
2017-06-14 02:30:00,7316.68,5117.39,1282.8,1070.9,4521.23
2017-06-14 03:00:00,7046.89,5108.59,1229.27,1050.03,4417.8
2017-06-14 03:30:00,6857.69,5097.87,1183.86,1063.97,4322.72
2017-06-14 04:00:00,6687.0,5151.15,1141.18,1067.98,4282.29
2017-06-14 04:30:00,6751.84,5245.14,1110.95,1072.66,4260.43
2017-06-14 05:00:00,6863.63,5336.33,1098.53,1085.85,4344.77
2017-06-14 05:30:00,7234.69,5517.76,1119.08,1106.95,4582.9
2017-06-14 06:00:00,7694.36,5806.26,1166.97,1151.82,4822.43
2017-06-14 06:30:00,8401.14,6242.38,1233.05,1247.98,5370.36
2017-06-14 07:00:00,9103.23,6638.61,1370.79,1341.4,5912.45
2017-06-14 07:30:00,9469.96,6974.26,1514.86,1390.16,6312.16
2017-06-14 08:00:00,9739.09,7007.54,1632.49,1437.61,6718.88
2017-06-14 08:30:00,9686.47,6833.95,1736.33,1459.72,6819.26
2017-06-14 09:00:00,9465.53,6678.44,1687.72,1424.09,6703.69
2017-06-14 09:30:00,9325.02,6626.16,1615.1,1413.54,6634.55
2017-06-14 10:00:00,9123.45,6540.64,1535.87,1390.69,6411.92
2017-06-14 10:30:00,8976.69,6489.05,1449.73,1317.4,6197.93
2017-06-14 11:00:00,8888.66,6419.14,1367.47,1253.39,5953.32
2017-06-14 11:30:00,8771.65,6350.84,1286.28,1247.01,5778.32
2017-06-14 12:00:00,8677.19,6364.08,1244.69,1230.86,5661.82
2017-06-14 12:30:00,8599.37,6340.29,1208.49,1253.88,5558.17
2017-06-14 13:00:00,8488.29,6365.57,1192.64,1251.97,5532.43
2017-06-14 13:30:00,8490.55,6436.89,1187.88,1243.94,5539.05
2017-06-14 14:00:00,8467.8,6473.78,1236.24,1228.49,5561.17
2017-06-14 14:30:00,8473.89,6544.92,1262.3,1230.25,5609.66
2017-06-14 15:00:00,8454.63,6537.73,1263.08,1224.23,5597.87
2017-06-14 15:30:00,8515.48,6620.08,1301.54,1241.98,5693.2
2017-06-14 16:00:00,8753.97,6733.68,1358.5,1265.96,5819.59
2017-06-14 16:30:00,9077.64,6879.02,1412.69,1259.08,5960.3
2017-06-14 17:00:00,9463.37,7110.39,1568.8,1297.97,6193.68
2017-06-14 17:30:00,9982.0,7426.68,1711.09,1346.46,6552.66
2017-06-14 18:00:00,10416.53,7563.25,1866.12,1392.76,6848.4
2017-06-14 18:30:00,10402.5,7550.92,1984.42,1413.27,6818.49
2017-06-14 19:00:00,10395.89,7515.17,1998.97,1388.5,6745.6
2017-06-14 19:30:00,10135.64,7321.77,1982.38,1352.25,6623.31
2017-06-14 20:00:00,9953.59,7251.44,1959.44,1316.69,6496.69
2017-06-14 20:30:00,9789.43,7176.25,1934.44,1319.9,6314.1
2017-06-14 21:00:00,9583.58,6945.91,1868.42,1281.41,6129.32
2017-06-14 21:30:00,9334.14,6756.53,1799.5,1270.86,5903.37
2017-06-14 22:00:00,9051.64,6526.28,1716.98,1225.93,5655.1
2017-06-14 22:30:00,9061.77,6384.79,1638.77,1168.64,5379.22
2017-06-14 23:00:00,8678.44,6247.57,1553.09,1133.48,5195.82
2017-06-14 23:30:00,8564.76,6024.98,1485.69,1095.62,5395.34
2017-06-15 00:00:00,8424.7,5721.48,1672.41,1072.25,5383.18
2017-06-15 00:30:00,8260.21,5506.9,1559.22,1031.29,5110.17
2017-06-15 01:00:00,8032.92,5409.95,1480.38,1036.65,4938.16
2017-06-15 01:30:00,7831.34,5258.38,1390.86,1019.89,4787.76
2017-06-15 02:00:00,7671.71,5195.83,1309.14,991.52,4551.8
2017-06-15 02:30:00,7320.36,5145.13,1254.59,991.11,4419.26
2017-06-15 03:00:00,7070.32,5146.94,1231.78,1000.62,4307.69
2017-06-15 03:30:00,6865.25,5158.1,1207.87,993.21,4240.52
2017-06-15 04:00:00,6792.4,5158.52,1164.52,1017.1,4204.49
2017-06-15 04:30:00,6804.47,5238.08,1158.04,1012.63,4236.72
2017-06-15 05:00:00,6935.61,5308.45,1143.41,1010.63,4278.65
2017-06-15 05:30:00,7297.0,5529.57,1183.07,1037.61,4481.26
2017-06-15 06:00:00,7701.7,5803.89,1251.26,1091.82,4738.6
2017-06-15 06:30:00,8463.83,6247.88,1350.52,1186.53,5235.89
2017-06-15 07:00:00,9178.62,6580.16,1464.82,1305.85,5689.58
2017-06-15 07:30:00,9577.9,6966.07,1602.12,1390.25,6064.46
2017-06-15 08:00:00,9829.98,6934.67,1741.51,1421.56,6433.74
2017-06-15 08:30:00,9766.8,6852.13,1812.89,1447.08,6576.72
2017-06-15 09:00:00,9526.49,6590.48,1805.82,1407.59,6483.96
2017-06-15 09:30:00,9435.81,6452.85,1770.73,1375.52,6466.39
2017-06-15 10:00:00,9257.69,6273.41,1747.36,1354.76,6315.72
2017-06-15 10:30:00,9067.91,6204.78,1676.31,1316.09,6173.0
2017-06-15 11:00:00,8912.66,6208.23,1598.81,1309.34,5985.26
2017-06-15 11:30:00,8791.13,6288.3,1556.28,1291.1,5945.45
2017-06-15 12:00:00,8681.31,6239.93,1504.36,1272.17,5825.76
2017-06-15 12:30:00,8542.98,6140.27,1511.22,1199.86,5725.45
2017-06-15 13:00:00,8537.31,6136.72,1447.22,1198.94,5663.19
2017-06-15 13:30:00,8505.92,6199.74,1461.19,1199.38,5716.34
2017-06-15 14:00:00,8471.31,6308.44,1479.18,1189.28,5689.18
2017-06-15 14:30:00,8488.31,6399.58,1525.24,1228.81,5627.46
2017-06-15 15:00:00,8489.01,6419.84,1534.71,1214.55,5642.6
2017-06-15 15:30:00,8576.03,6451.35,1552.29,1206.14,5647.41
2017-06-15 16:00:00,8748.76,6562.66,1560.89,1229.63,5719.12
2017-06-15 16:30:00,9000.64,6721.28,1627.48,1250.47,5822.62
2017-06-15 17:00:00,9451.81,6913.93,1686.53,1331.99,6063.76
2017-06-15 17:30:00,10013.29,7214.25,1765.72,1405.63,6411.47
2017-06-15 18:00:00,10458.19,7436.78,1897.45,1440.74,6738.4
2017-06-15 18:30:00,10463.85,7449.03,2018.88,1435.13,6768.56
2017-06-15 19:00:00,10427.42,7429.66,2045.39,1428.93,6694.7
2017-06-15 19:30:00,10219.91,7260.32,2044.44,1397.85,6564.07
2017-06-15 20:00:00,10082.8,7165.2,2009.29,1382.46,6476.16
2017-06-15 20:30:00,9900.66,7117.07,1978.01,1361.77,6338.63
2017-06-15 21:00:00,9718.9,6949.39,1932.44,1305.05,6240.55
2017-06-15 21:30:00,9450.13,6774.26,1866.04,1268.33,5998.64
2017-06-15 22:00:00,9148.36,6520.06,1782.82,1230.85,5758.31
2017-06-15 22:30:00,9103.58,6364.22,1698.18,1200.51,5528.88
2017-06-15 23:00:00,8835.05,6282.79,1606.74,1160.02,5350.42
2017-06-15 23:30:00,8653.96,6074.81,1544.34,1110.33,5546.4
2017-06-16 00:00:00,8504.18,5758.84,1734.99,1087.06,5508.76
2017-06-16 00:30:00,8330.6,5543.28,1623.58,1074.4,5227.88
2017-06-16 01:00:00,8153.28,5417.07,1522.41,1066.17,5016.28
2017-06-16 01:30:00,7965.73,5315.83,1453.89,1044.84,4878.24
2017-06-16 02:00:00,7718.75,5215.96,1346.05,1043.41,4659.63
2017-06-16 02:30:00,7387.23,5189.54,1291.67,1035.95,4535.25
2017-06-16 03:00:00,7105.57,5171.46,1264.03,1034.88,4434.42
2017-06-16 03:30:00,6950.77,5158.47,1259.58,1043.6,4359.73
2017-06-16 04:00:00,6825.77,5205.46,1229.62,1031.79,4319.68
2017-06-16 04:30:00,6849.8,5279.51,1232.37,1040.13,4306.07
2017-06-16 05:00:00,6941.79,5380.74,1214.02,1069.52,4394.9
2017-06-16 05:30:00,7316.54,5607.74,1229.95,1120.24,4593.36
2017-06-16 06:00:00,7741.7,5814.27,1266.66,1161.05,4882.71
2017-06-16 06:30:00,8452.56,6203.76,1339.09,1190.25,5332.79
2017-06-16 07:00:00,9160.81,6549.69,1469.69,1286.22,5811.67
2017-06-16 07:30:00,9532.32,6855.27,1595.37,1442.11,6190.77
