C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2017/07/08,02:15:00,0000000285202929,,0000000285202674
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2017/06/01 04:30:00",1,QLD1,9,5217.82,9967,240,3.78,6116.81,0,899,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63.68,,,,,,,,40,,,,,,,,43.33,,,,,,"2017/06/01 04:25:03",5233.36,5236.32,,26.99,,,,36,,,,,,,,,,,,,,,,,,,56.91,5293.23,0
D,TRADING,REGIONSUM,4,"2017/06/01 04:30:00",1,SA1,9,1152.97,2787.97,0,-2.7,1144.97,0,-8,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/01 04:25:03",1166.35,1152.92,,0,,,,0,,,,,,,,,,,,,,,,,,,73.3,1226.22,581.97
D,TRADING,REGIONSUM,4,"2017/06/01 04:30:00",1,TAS1,9,1040.81,2263.79,0,1.51,804.42,0,-236.39,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,133.27,,,,,,,,140.39,,,,,,,,78.91,,,,,,"2017/06/01 04:25:03",1038.27,1040.81,,30.01,,,,50,,,,,,,,,,,,,,,,,,,111.82,1152.63,43.79
D,TRADING,REGIONSUM,4,"2017/06/01 04:30:00",1,VIC1,9,4413.39,8653.36,0,1.56,4826.36,0,412.97,0,,,164.35,,,,,,,,74.66,,,,,,,,74.66,,,,,,,,51.17,,,,,,,,81.17,,,,,,,,102.67,,,,,,"2017/06/01 04:25:03",4411.73,4414.65,,0,,,,0,,,,,,,,,,,,,,,,,,,28.6,4443.25,44.36
D,TRADING,REGIONSUM,4,"2017/06/01 05:00:00",1,NSW1,10,7169.65,11022.51,0,17.56,6138.85,0,-1030.8,0,,,61.2,,,,,,,,12,,,,,,,,12,,,,,,,,308.93,,,,,,,,232.73,,,,,,,,239.95,,,,,,"2017/06/01 04:55:03",7163.18,7187.65,,68.28,,,,51.87,,,,,,,,,,,,,,,,,,,4.27,7191.92,112.01
D,TRADING,REGIONSUM,4,"2017/06/01 05:00:00",1,QLD1,10,5339.63,10121.33,240,-9.79,6220.28,0,880.65,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,129.21,,,,,,,,71.19,,,,,,,,52.96,,,,,,"2017/06/01 04:55:03",5361.07,5356.56,,31.72,,,,28.13,,,,,,,,,,,,,,,,,,,57.04,5413.60,0
D,TRADING,REGIONSUM,4,"2017/06/01 05:00:00",1,SA1,10,1147.05,2761.59,0,0.98,1117.15,0,-29.9,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/01 04:55:03",1155.01,1147.08,,0,,,,0,,,,,,,,,,,,,,,,,,,77.49,1224.57,555.59
D,TRADING,REGIONSUM,4,"2017/06/01 05:00:00",1,TAS1,10,1058,2257.8,0,2.87,930.88,0,-127.12,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24.3,,,,,,,,82.84,,,,,,,,66.28,,,,,,"2017/06/01 04:55:03",1043.97,1058,,20,,,,50,,,,,,,,,,,,,,,,,,,112.17,1170.17,37.8
D,TRADING,REGIONSUM,4,"2017/06/01 05:00:00",1,VIC1,10,4476.57,8645.41,0,3.75,4818.41,0,341.84,0,,,133.73,,,,,,,,69.76,,,,,,,,69.76,,,,,,,,74.5,,,,,,,,98.32,,,,,,,,109.33,,,,,,"2017/06/01 04:55:03",4476.34,4476.28,,0,,,,0,,,,,,,,,,,,,,,,,,,21.84,4498.12,36.41
D,TRADING,REGIONSUM,4,"2017/06/01 05:30:00",1,NSW1,11,7565.74,11163.44,0,54.31,6877.86,0,-687.87,0,,,92,,,,,,,,12,,,,,,,,12,,,,,,,,298.19,,,,,,,,218.54,,,,,,,,213.09,,,,,,"2017/06/01 05:25:03",7505.19,7574.44,,76,,,,48.34,,,,,,,,,,,,,,,,,,,14.49,7588.93,126.44
D,TRADING,REGIONSUM,4,"2017/06/01 05:30:00",1,QLD1,11,5615.03,10113,240,30.38,6330.62,0,715.59,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,119.81,,,,,,,,46.94,,,,,,,,40,,,,,,"2017/06/01 05:25:03",5582.88,5623.01,,26.5,,,,31.66,,,,,,,,,,,,,,,,,,,54.86,5677.87,0
D,TRADING,REGIONSUM,4,"2017/06/01 05:30:00",1,SA1,11,1177.78,2719.07,0,5.31,1113.86,0,-63.92,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/01 05:25:03",1172.48,1178.02,,0,,,,0,,,,,,,,,,,,,,,,,,,78.73,1256.75,513.07
D,TRADING,REGIONSUM,4,"2017/06/01 05:30:00",1,TAS1,11,1088.76,2249.75,0,6.41,935.94,0,-152.82,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,49.55,,,,,,,,86.76,,,,,,,,69.49,,,,,,"2017/06/01 05:25:03",1077.86,1088.76,,17.5,,,,50,,,,,,,,,,,,,,,,,,,115.07,1203.83,29.75
D,TRADING,REGIONSUM,4,"2017/06/01 05:30:00",1,VIC1,11,4601.05,8634.37,0,21.03,4807.36,0,206.32,0,,,99.1,,,,,,,,55.89,,,,,,,,55.89,,,,,,,,64.67,,,,,,,,98.11,,,,,,,,110.5,,,,,,"2017/06/01 05:25:03",4583.44,4601.42,,0,,,,0,,,,,,,,,,,,,,,,,,,24.6,4626.02,33.37
D,TRADING,REGIONSUM,4,"2017/06/01 06:00:00",1,NSW1,12,8011.63,11347.75,0,61.83,7555.52,0,-456.1,0,,,92,,,,,,,,12,,,,,,,,12,,,,,,,,269.57,,,,,,,,200.33,,,,,,,,200.21,,,,,,"2017/06/01 05:55:03",7944.42,8014.83,,74,,,,53.37,,,,,,,,,,,,,,,,,,,16.95,8031.78,120.75
D,TRADING,REGIONSUM,4,"2017/06/01 06:00:00",1,QLD1,12,5846.36,10114,240,48.19,6406.03,0,559.68,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,160.52,,,,,,,,86.71,,,,,,,,94.08,,,,,,"2017/06/01 05:55:03",5794.29,5848.29,,27.93,,,,54.73,,,,,,,,,,,,,,,,,,,58.77,5907.06,0
D,TRADING,REGIONSUM,4,"2017/06/01 06:00:00",1,SA1,12,1247.41,2733.95,0,10.58,1181.16,0,-66.26,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,0,,,,,,"2017/06/01 05:55:03",1240.57,1247.67,,0,,,,0,,,,,,,,,,,,,,,,,,,81.24,1328.91,548.78
D,TRADING,REGIONSUM,4,"2017/06/01 06:00:00",1,TAS1,12,1139.67,2257.07,0,8.53,1043.66,0,-96.01,0,,,0,,,,,,,,11.44,,,,,,,,1.36,,,,,,,,55.26,,,,,,,,91.09,,,,,,,,72.87,,,,,,"2017/06/01 05:55:03",1127.68,1139.67,,18.07,,,,21.9,,,,,,,,,,,,,,,,,,,110.88,1250.55,37.07
D,TRADING,REGIONSUM,4,"2017/06/01 06:00:00",1,VIC1,12,4885.78,8645.65,0,31.03,4950.29,0,64.51,0,,,94.33,,,,,,,,27.15,,,,,,,,37.24,,,,,,,,77,,,,,,,,118.25,,,,,,,,111,,,,,,"2017/06/01 05:55:03",4844.46,4886.21,,0,,,,0,,,,,,,,,,,,,,,,,,,26.77,4912.98,36.65
D,TRADING,REGIONSUM,4,"2017/06/01 06:30:00",1,NSW1,13,8857.61,11353.93,0,128.1,8274.35,0,-583.27,0,,,88.05,,,,,,,,11.22,,,,,,,,11.22,,,,,,,,221.55,,,,,,,,121.05,,,,,,,,141.09,,,,,,"2017/06/01 06:25:04",8723.11,8857.31,,75.57,,,,33.88,,,,,,,,,,,,,,,,,,,14.24,8871.55,126.93
D,TRADING,REGIONSUM,4,"2017/06/01 06:30:00",1,QLD1,13,6267.8,10317.5,240,89.13,6789.02,0,521.22,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,86.11,,,,,,,,47.33,,,,,,,,71.68,,,,,,"2017/06/01 06:25:04",6171.88,6268,,30.44,,,,57.93,,,,,,,,,,,,,,,,,,,58.61,6326.61,0
D,TRADING,REGIONSUM,4,"2017/06/01 06:30:00",1,SA1,13,1319.25,2720.14,0,13.01,1323.8,0,4.55,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,60.6,,,,,,,,40,,,,,,"2017/06/01 06:25:04",1306.36,1319.18,,0,,,,1.9,,,,,,,,,,,,,,,,,,,81.26,1400.44,639.14
D,TRADING,REGIONSUM,4,"2017/06/01 06:30:00",1,TAS1,13,1218.43,2181.59,0,14.24,1401.79,0,183.36,0,,,3.15,,,,,,,,1.41,,,,,,,,1.13,,,,,,,,128.17,,,,,,,,71.72,,,,,,,,65.23,,,,,,"2017/06/01 06:25:04",1202.5,1221.16,,22.33,,,,44.63,,,,,,,,,,,,,,,,,,,122.45,1343.61,24.59
D,TRADING,REGIONSUM,4,"2017/06/01 06:30:00",1,VIC1,13,5375.46,8648.9,0,61.24,5255.94,0,-119.51,0,,,87.26,,,,,,,,16.92,,,,,,,,16.92,,,,,,,,59.5,,,,,,,,94.5,,,,,,,,74.1,,,,,,"2017/06/01 06:25:04",5304.61,5379.27,,0,,,,0,,,,,,,,,,,,,,,,,,,28.51,5407.78,39.9
D,TRADING,REGIONSUM,4,"2017/06/01 07:00:00",1,NSW1,14,9631.42,11372.54,0,94.5,8587.4,0,-1044.02,0,,,71.11,,,,,,,,0.15,,,,,,,,0.15,,,,,,,,207.08,,,,,,,,85.94,,,,,,,,111.03,,,,,,"2017/06/01 06:55:04",9538.95,9638.11,,70.33,,,,38.26,,,,,,,,,,,,,,,,,,,16.81,9654.92,145.54
D,TRADING,REGIONSUM,4,"2017/06/01 07:00:00",1,QLD1,14,6607.19,10252.33,240,85.7,7214.85,0,607.66,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,125.64,,,,,,,,40,,,,,,,,66.67,,,,,,"2017/06/01 06:55:04",6511.4,6608.85,,29,,,,50,,,,,,,,,,,,,,,,,,,58.84,6667.69,0
D,TRADING,REGIONSUM,4,"2017/06/01 07:00:00",1,SA1,14,1485.24,2802.3,0,24.4,1479.66,0,-5.58,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,65,,,,,,,,47.5,,,,,,"2017/06/01 06:55:04",1456.09,1485.27,,0,,,,7,,,,,,,,,,,,,,,,,,,72,1557.27,722.3
D,TRADING,REGIONSUM,4,"2017/06/01 07:00:00",1,TAS1,14,1332.09,2174.26,0,18.83,1685.77,0,353.68,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,81.47,,,,,,,,54.31,,,,,,,,42.06,,,,,,"2017/06/01 06:55:04",1305.61,1343.72,,20.67,,,,34.75,,,,,,,,,,,,,,,,,,,132.51,1476.23,17.26
D,TRADING,REGIONSUM,4,"2017/06/01 07:00:00",1,VIC1,14,5886.43,8643.86,0,56.91,6005.45,0,119.03,0,,,98.33,,,,,,,,0,,,,,,,,0,,,,,,,,64.5,,,,,,,,92,,,,,,,,70,,,,,,"2017/06/01 06:55:04",5816.49,5897.19,,0,,,,0,,,,,,,,,,,,,,,,,,,32.04,5929.23,34.86
D,TRADING,REGIONSUM,4,"2017/06/01 07:30:00",1,NSW1,15,10091.15,11865.7,0,57.29,9182.23,0,-908.93,0,,,61.54,,,,,,,,0,,,,,,,,0,,,,,,,,219.33,,,,,,,,100.48,,,,,,,,119.75,,,,,,"2017/06/01 07:25:04",10020.62,10092.22,,81.88,,,,40,,,,,,,,,,,,,,,,,,,7.81,10100.03,140.7
D,TRADING,REGIONSUM,4,"2017/06/01 07:30:00",1,QLD1,15,6949.66,10260.67,0,84.42,7556.43,0,606.77,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,68.97,,,,,,,,40,,,,,,,,40.15,,,,,,"2017/06/01 07:25:04",6847.73,6950.48,,36.31,,,,45.33,,,,,,,,,,,,,,,,,,,60.09,7010.57,0
D,TRADING,REGIONSUM,4,"2017/06/01 07:30:00",1,SA1,15,1648.29,2807.89,0,22.22,1570.06,0,-78.23,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,20,,,,,,,,38.1,,,,,,,,25.83,,,,,,"2017/06/01 07:25:04",1622.02,1648.53,,0,,,,0,,,,,,,,,,,,,,,,,,,77.31,1725.84,754.72
D,TRADING,REGIONSUM,4,"2017/06/01 07:30:00",1,TAS1,15,1439.02,2172.45,0,16.19,1619.03,0,180.01,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,136.34,,,,,,,,42.8,,,,,,,,57.65,,,,,,"2017/06/01 07:25:04",1425.14,1441.71,,13.1,,,,44.67,,,,,,,,,,,,,,,,,,,110.09,1551.80,19.62
D,TRADING,REGIONSUM,4,"2017/06/01 07:30:00",1,VIC1,15,6183.68,8367.78,0,33.81,6393.77,0,210.09,0,,,90.64,,,,,,,,0,,,,,,,,0,,,,,,,,60.33,,,,,,,,95.33,,,,,,,,73.33,,,,,,"2017/06/01 07:25:04",6153.16,6188.58,,0,,,,0,,,,,,,,,,,,,,,,,,,47.92,6236.50,30.78
D,TRADING,REGIONSUM,4,"2017/06/01 08:00:00",1,NSW1,16,10427.01,11942.98,0,30.81,9326.56,0,-1100.45,0,,,51.12,,,,,,,,0,,,,,,,,0,,,,,,,,207.84,,,,,,,,87.03,,,,,,,,105.86,,,,,,"2017/06/01 07:55:04",10403.28,10438.77,,82.24,,,,47.28,,,,,,,,,,,,,,,,,,,16.26,10455.03,157.98
D,TRADING,REGIONSUM,4,"2017/06/01 08:00:00",1,QLD1,16,6869.43,10369.5,0,26.45,7751.08,0,881.65,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,135.43,,,,,,,,40,,,,,,,,44.76,,,,,,"2017/06/01 07:55:04",6847.45,6882.15,,52.67,,,,56.33,,,,,,,,,,,,,,,,,,,64.45,6946.60,0
D,TRADING,REGIONSUM,4,"2017/06/01 08:00:00",1,SA1,16,1808.79,2773.24,0,18.51,1658.85,0,-149.94,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,40,,,,,,,,55,,,,,,,,45,,,,,,"2017/06/01 07:55:04",1787,1809.66,,0,,,,11.5,,,,,,,,,,,,,,,,,,,84.64,1894.30,762.24
D,TRADING,REGIONSUM,4,"2017/06/01 08:00:00",1,TAS1,16,1517.91,2055.88,0,4.7,1707.6,0,189.68,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,13.7,,,,,,,,6.31,,,,,,,,14.71,,,,,,"2017/06/01 07:55:04",1515.55,1520.91,,8.52,,,,14.89,,,,,,,,,,,,,,,,,,,75.18,1596.09,22.88
D,TRADING,REGIONSUM,4,"2017/06/01 08:00:00",1,VIC1,16,6507.95,8343.56,0,38.61,6721.58,0,213.63,0,,,85.43,,,,,,,,0,,,,,,,,0,,,,,,,,104.72,,,,,,,,115.33,,,,,,,,93.33,,,,,,"2017/06/01 07:55:04",6466.08,6514.17,,0,,,,0,,,,,,,,,,,,,,,,,,,54,6568.17,37.56
D,TRADING,REGIONSUM,4,"2017/06/01 08:30:00",1,NSW1,17,10276.36,11975.18,0,-28.97,9377.83,0,-898.53,0,,,46.26,,,,,,,,0,,,,,,,,0,,,,,,,,203.62,,,,,,,,81.07,,,,,,,,92.7,,,,,,"2017/06/01 08:25:04",10327.32,10301.53,,88.89,,,,37.63,,,,,,,,,,,,,,,,,,,23.7,10325.23,190.34
D,TRADING,REGIONSUM,4,"2017/06/01 08:30:00",1,QLD1,17,6623.89,10369,0,-16.77,7656.16,0,1032.27,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,91.83,,,,,,,,40,,,,,,,,40.54,,,,,,"2017/06/01 08:25:04",6658.38,6646.15,,57.93,,,,72,,,,,,,,,,,,,,,,,,,66.84,6712.99,0
D,TRADING,REGIONSUM,4,"2017/06/01 08:30:00",1,SA1,17,1902.74,2838.8,0,9.92,1631.94,0,-270.8,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,40,,,,,,,,55,,,,,,,,44.17,,,,,,"2017/06/01 08:25:04",1897.27,1905.63,,0,,,,7.37,,,,,,,,,,,,,,,,,,,72.83,1978.46,751.3
D,TRADING,REGIONSUM,4,"2017/06/01 08:30:00",1,TAS1,17,1389.63,2057.92,0,-3.02,1659.6,0,269.97,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,61.35,,,,,,,,0,,,,,,,,22.89,,,,,,"2017/06/01 08:25:04",1401.69,1396.04,,1.67,,,,9.67,,,,,,,,,,,,,,,,,,,119.12,1515.16,24.92
D,TRADING,REGIONSUM,4,"2017/06/01 08:30:00",1,VIC1,17,6571.63,8320.91,0,6.34,6511.23,0,-60.4,0,,,86.5,,,,,,,,0,,,,,,,,0,,,,,,,,104.37,,,,,,,,132,,,,,,,,107.78,,,,,,"2017/06/01 08:25:04",6585.25,6587.41,,0,,,,3.33,,,,,,,,,,,,,,,,,,,55.39,6642.80,48.24
D,TRADING,REGIONSUM,4,"2017/06/01 09:00:00",1,NSW1,18,9926.04,11797.1,0,-49.84,9011.04,0,-915,0,,,71.29,,,,,,,,0,,,,,,,,0,,,,,,,,213.51,,,,,,,,94.78,,,,,,,,114.45,,,,,,"2017/06/01 08:55:04",10004.05,9946.05,,86.93,,,,59.23,,,,,,,,,,,,,,,,,,,27.35,9973.40,178.1
D,TRADING,REGIONSUM,4,"2017/06/01 09:00:00",1,QLD1,18,6424.07,10342.67,0,-14.81,7397.95,0,973.87,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,48.07,,,,,,"2017/06/01 08:55:04",6479.63,6443.39,,14.13,,,,38.27,,,,,,,,,,,,,,,,,,,70.83,6514.22,0
D,TRADING,REGIONSUM,4,"2017/06/01 09:00:00",1,SA1,18,1884.04,2879.95,0,-13.68,1635.49,0,-248.55,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,26.67,,,,,,,,40,,,,,,,,25,,,,,,"2017/06/01 08:55:04",1898.24,1886.55,,0,,,,0,,,,,,,,,,,,,,,,,,,69.55,1956.10,729.95
D,TRADING,REGIONSUM,4,"2017/06/01 09:00:00",1,TAS1,18,1390.38,2061.63,0,-5.63,1576.64,0,186.27,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,110.14,,,,,,,,16.62,,,,,,,,29.22,,,,,,"2017/06/01 08:55:04",1399.95,1393.28,,21.43,,,,30,,,,,,,,,,,,,,,,,,,112.28,1505.56,28.63
D,TRADING,REGIONSUM,4,"2017/06/01 09:00:00",1,VIC1,18,6584.95,8341.89,0,-8.61,6644.75,0,59.8,0,,,90,,,,,,,,0,,,,,,,,0,,,,,,,,92,,,,,,,,127,,,,,,,,101.67,,,,,,"2017/06/01 08:55:04",6601.24,6596.6,,0,,,,2.5,,,,,,,,,,,,,,,,,,,60.54,6657.14,55.89
D,TRADING,REGIONSUM,4,"2017/06/01 09:30:00",1,NSW1,19,9758.9,11669.93,0,-27.28,8662.75,0,-1096.15,0,,,75.58,,,,,,,,0,,,,,,,,0,,,,,,,,226,,,,,,,,103.4,,,,,,,,122.39,,,,,,"2017/06/01 09:25:04",9827.02,9789.74,,74.91,,,,44.88,,,,,,,,,,,,,,,,,,,22.09,9811.83,199.26
D,TRADING,REGIONSUM,4,"2017/06/01 09:30:00",1,QLD1,19,6255.94,10329,0,12.69,7393.51,0,1137.57,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,96.27,,,,,,,,40,,,,,,,,41.51,,,,,,"2017/06/01 09:25:04",6277.41,6287.12,,18.68,,,,66.69,,,,,,,,,,,,,,,,,,,77.83,6364.95,0
D,TRADING,REGIONSUM,4,"2017/06/01 09:30:00",1,SA1,19,1811.63,2801.52,0,-6.79,1642.81,0,-168.82,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30,,,,,,,,55,,,,,,,,43.33,,,,,,"2017/06/01 09:25:04",1813.67,1812.73,,3.33,,,,0,,,,,,,,,,,,,,,,,,,53.45,1866.18,652.52
D,TRADING,REGIONSUM,4,"2017/06/01 09:30:00",1,TAS1,19,1393.17,2070.53,0,-4.95,1576.46,0,183.29,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,64.86,,,,,,,,3.72,,,,,,,,20.22,,,,,,"2017/06/01 09:25:04",1398.49,1395.97,,23.08,,,,18.44,,,,,,,,,,,,,,,,,,,116.21,1512.18,37.53
D,TRADING,REGIONSUM,4,"2017/06/01 09:30:00",1,VIC1,19,6589.94,8369.81,0,-2.8,6606.92,0,16.98,0,,,90,,,,,,,,0,,,,,,,,0,,,,,,,,89.75,,,,,,,,122,,,,,,,,96.67,,,,,,"2017/06/01 09:25:04",6603.71,6596.9,,0,,,,0,,,,,,,,,,,,,,,,,,,56.28,6653.18,68.81
D,TRADING,REGIONSUM,4,"2017/06/01 10:00:00",1,NSW1,20,9540.28,11715.13,0,-27.91,8475.45,0,-1064.83,0,,,78.26,,,,,,,,0,,,,,,,,0,,,,,,,,222.71,,,,,,,,104.27,,,,,,,,119.57,,,,,,"2017/06/01 09:55:03",9617.18,9577.75,,74.82,,,,46.66,,,,,,,,,,,,,,,,,,,24.77,9602.52,241.13
D,TRADING,REGIONSUM,4,"2017/06/01 10:00:00",1,QLD1,20,6076.74,10167.33,0,9.84,7262.99,0,1186.25,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,92.72,,,,,,,,40,,,,,,,,40.27,,,,,,"2017/06/01 09:55:03",6108.83,6112.52,,15.19,,,,56.24,,,,,,,,,,,,,,,,,,,79.65,6192.17,0
D,TRADING,REGIONSUM,4,"2017/06/01 10:00:00",1,SA1,20,1739.08,2734.44,0,-12.1,1557.72,0,-181.36,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,40,,,,,,,,55,,,,,,,,45,,,,,,"2017/06/01 09:55:03",1753.28,1740.48,,20,,,,0,,,,,,,,,,,,,,,,,,,35.18,1775.66,580.44
D,TRADING,REGIONSUM,4,"2017/06/01 10:00:00",1,TAS1,20,1353.67,2062.07,0,-4.35,1585.01,0,231.34,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,62.26,,,,,,,,13.75,,,,,,,,33.52,,,,,,"2017/06/01 09:55:03",1354.64,1358.43,,10,,,,27.1,,,,,,,,,,,,,,,,,,,101.9,1460.33,29.07
D,TRADING,REGIONSUM,4,"2017/06/01 10:00:00",1,VIC1,20,6503.65,8366.03,0,-22.96,6421.5,0,-82.15,0,,,90,,,,,,,,0,,,,,,,,0,,,,,,,,92.05,,,,,,,,122,,,,,,,,96.67,,,,,,"2017/06/01 09:55:03",6542.04,6513.5,,0,,,,0,,,,,,,,,,,,,,,,,,,45.86,6559.36,65.03
D,TRADING,REGIONSUM,4,"2017/06/01 10:30:00",1,NSW1,21,9323.49,11744.53,0,-27.06,8369.29,0,-954.2,0,,,80.92,,,,,,,,0,,,,,,,,0,,,,,,,,206,,,,,,,,97,,,,,,,,120,,,,,,"2017/06/01 10:25:04",9403.74,9363.96,,71.03,,,,28.35,,,,,,,,,,,,,,,,,,,26.61,9390.57,274.53
D,TRADING,REGIONSUM,4,"2017/06/01 10:30:00",1,QLD1,21,5943.1,10147.33,0,15.42,7116.67,0,1173.58,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,63,,,,,,,,40,,,,,,,,41.35,,,,,,"2017/06/01 10:25:04",5980.31,5978.49,,18.45,,,,53.65,,,,,,,,,,,,,,,,,,,75.91,6054.40,0
D,TRADING,REGIONSUM,4,"2017/06/01 10:30:00",1,SA1,21,1626.47,2781.05,0,-10.61,1444.75,0,-181.72,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,36.67,,,,,,,,40.73,,,,,,,,25.73,,,,,,"2017/06/01 10:25:04",1646.4,1627.93,,13.33,,,,0,,,,,,,,,,,,,,,,,,,24.6,1652.53,560.55
D,TRADING,REGIONSUM,4,"2017/06/01 10:30:00",1,TAS1,21,1312.4,2055.01,0,-3.78,1450.2,0,137.8,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,119.27,,,,,,,,45,,,,,,,,60.98,,,,,,"2017/06/01 10:25:04",1324.23,1313.82,,17.19,,,,48,,,,,,,,,,,,,,,,,,,88.88,1402.70,22.01
D,TRADING,REGIONSUM,4,"2017/06/01 10:30:00",1,VIC1,21,6404.76,8262.97,0,-11.49,6317.87,0,-86.9,0,,,90,,,,,,,,0,,,,,,,,0,,,,,,,,87,,,,,,,,122,,,,,,,,96.67,,,,,,"2017/06/01 10:25:04",6436.49,6414.58,,0,,,,0,,,,,,,,,,,,,,,,,,,60.53,6475.11,57.97
D,TRADING,REGIONSUM,4,"2017/06/01 11:00:00",1,NSW1,22,9083.89,11758.61,0,-25.99,8285.36,0,-798.53,0,,,83.84,,,,,,,,4.89,,,,,,,,4.89,,,,,,,,206,,,,,,,,98.04,,,,,,,,121.04,,,,,,"2017/06/01 10:55:04",9164.94,9131,,70.67,,,,40.28,,,,,,,,,,,,,,,,,,,27.5,9158.50,290.61
