C,SETP.WORLD,DVD_TRADINGINTERCONNECT,AEMO,PUBLIC,2017/07/08,02:20:00,0000000285202926,,0000000285202674
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 13:30:00",1,T-V-MNSP1,27,-87.9,-133.86,3.17,"2017/06/04 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 13:30:00",1,V-S-MNSP1,27,-2.68,-0.52,-0.02,"2017/06/04 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 13:30:00",1,V-SA,27,108.14,100.48,2.24,"2017/06/04 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 13:30:00",1,VIC1-NSW1,27,188.74,147.01,1.42,"2017/06/04 13:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:00:00",1,N-Q-MNSP1,28,-126.92,-126.33,3.94,"2017/06/04 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:00:00",1,NSW1-QLD1,28,-957.54,-987.42,67.29,"2017/06/04 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:00:00",1,T-V-MNSP1,28,-186.78,-206.92,5.3,"2017/06/04 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:00:00",1,V-S-MNSP1,28,6.68,9,0.56,"2017/06/04 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:00:00",1,V-SA,28,187.25,194.61,7.86,"2017/06/04 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:00:00",1,VIC1-NSW1,28,56.63,30.24,-0.02,"2017/06/04 13:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:30:00",1,N-Q-MNSP1,29,-132.25,-131.82,4.96,"2017/06/04 14:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:30:00",1,NSW1-QLD1,29,-977.37,-1003.95,68.73,"2017/06/04 14:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:30:00",1,T-V-MNSP1,29,-174.03,-194.23,4.69,"2017/06/04 14:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:30:00",1,V-S-MNSP1,29,23.37,26.09,2.27,"2017/06/04 14:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:30:00",1,V-SA,29,292.2,303.78,19.13,"2017/06/04 14:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 14:30:00",1,VIC1-NSW1,29,-20.12,-67.27,1.03,"2017/06/04 14:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:00:00",1,N-Q-MNSP1,30,-123.32,-121,3.08,"2017/06/04 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:00:00",1,NSW1-QLD1,30,-924.4,-925.73,54.73,"2017/06/04 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:00:00",1,T-V-MNSP1,30,-186.97,-195.96,4.77,"2017/06/04 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:00:00",1,V-S-MNSP1,30,34.15,34.86,3.45,"2017/06/04 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:00:00",1,V-SA,30,357.36,358.24,25.86,"2017/06/04 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:00:00",1,VIC1-NSW1,30,-130.3,-134.27,2.58,"2017/06/04 14:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:30:00",1,N-Q-MNSP1,31,-113.18,-110.33,1.58,"2017/06/04 15:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:30:00",1,NSW1-QLD1,31,-812.96,-823.61,38.84,"2017/06/04 15:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:30:00",1,T-V-MNSP1,31,-163.97,-173.23,3.8,"2017/06/04 15:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:30:00",1,V-S-MNSP1,31,43.1,41.83,4.56,"2017/06/04 15:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:30:00",1,V-SA,31,384.34,394.81,31.08,"2017/06/04 15:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 15:30:00",1,VIC1-NSW1,31,-224.52,-246.16,7.67,"2017/06/04 15:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:00:00",1,N-Q-MNSP1,32,-104.17,-102.05,0.58,"2017/06/04 15:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:00:00",1,NSW1-QLD1,32,-735.3,-737.46,26.98,"2017/06/04 15:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:00:00",1,T-V-MNSP1,32,-127.53,-129.7,2.32,"2017/06/04 15:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:00:00",1,V-S-MNSP1,32,38.02,33,3.27,"2017/06/04 15:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:00:00",1,V-SA,32,375.31,368.47,26.86,"2017/06/04 15:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:00:00",1,VIC1-NSW1,32,-342.15,-332.46,13.27,"2017/06/04 15:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:30:00",1,N-Q-MNSP1,33,-88.02,-85,-1.05,"2017/06/04 16:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:30:00",1,NSW1-QLD1,33,-570.86,-574.94,10.1,"2017/06/04 16:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:30:00",1,T-V-MNSP1,33,-123.67,-134.98,2.45,"2017/06/04 16:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:30:00",1,V-S-MNSP1,33,35.57,34.74,3.43,"2017/06/04 16:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:30:00",1,V-SA,33,370.8,378.17,27.57,"2017/06/04 16:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 16:30:00",1,VIC1-NSW1,33,-242.26,-215.18,7.41,"2017/06/04 16:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:00:00",1,N-Q-MNSP1,34,-79.9,-79.67,-1.41,"2017/06/04 16:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:00:00",1,NSW1-QLD1,34,-529.34,-532.73,6.21,"2017/06/04 16:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:00:00",1,T-V-MNSP1,34,-83.88,-94.78,1.35,"2017/06/04 16:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:00:00",1,V-S-MNSP1,34,38.83,36,3.68,"2017/06/04 16:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:00:00",1,V-SA,34,388.94,374.85,26.58,"2017/06/04 16:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:00:00",1,VIC1-NSW1,34,-307.46,-344.19,17.23,"2017/06/04 16:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:30:00",1,N-Q-MNSP1,35,-68.93,-66.66,-2.11,"2017/06/04 17:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:30:00",1,NSW1-QLD1,35,-449.39,-430.99,-1.24,"2017/06/04 17:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:30:00",1,T-V-MNSP1,35,130.62,190.99,3.17,"2017/06/04 17:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:30:00",1,V-S-MNSP1,35,1.39,-15.47,2.22,"2017/06/04 17:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:30:00",1,V-SA,35,428.11,456.12,37.39,"2017/06/04 17:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 17:30:00",1,VIC1-NSW1,35,-522.68,-494.47,33.85,"2017/06/04 17:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:00:00",1,N-Q-MNSP1,36,-67.12,-65,-2.16,"2017/06/04 17:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:00:00",1,NSW1-QLD1,36,-416.89,-396.26,-3.3,"2017/06/04 17:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:00:00",1,T-V-MNSP1,36,329.62,352.91,11.69,"2017/06/04 17:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:00:00",1,V-S-MNSP1,36,-62.7,-73.33,4.43,"2017/06/04 17:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:00:00",1,V-SA,36,474.26,477.39,38.88,"2017/06/04 17:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:00:00",1,VIC1-NSW1,36,-567.13,-529.93,41.51,"2017/06/04 17:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:30:00",1,N-Q-MNSP1,37,-59.45,-59.84,-2.32,"2017/06/04 18:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:30:00",1,NSW1-QLD1,37,-357.26,-353.89,-4.63,"2017/06/04 18:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:30:00",1,T-V-MNSP1,37,344.38,337.69,10.66,"2017/06/04 18:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:30:00",1,V-S-MNSP1,37,-96.88,-100,9.16,"2017/06/04 18:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:30:00",1,V-SA,37,578.35,591.74,59.3,"2017/06/04 18:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 18:30:00",1,VIC1-NSW1,37,-537.57,-549.84,45.25,"2017/06/04 18:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:00:00",1,N-Q-MNSP1,38,-59.32,-59.67,-2.32,"2017/06/04 18:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:00:00",1,NSW1-QLD1,38,-384.6,-367.46,-4.11,"2017/06/04 18:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:00:00",1,T-V-MNSP1,38,352.63,339.45,10.75,"2017/06/04 18:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:00:00",1,V-S-MNSP1,38,-97.69,-100,9.16,"2017/06/04 18:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:00:00",1,V-SA,38,592.73,596.96,60.08,"2017/06/04 18:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:00:00",1,VIC1-NSW1,38,-604.39,-602.34,51.39,"2017/06/04 18:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:30:00",1,N-Q-MNSP1,39,-65.95,-67.67,-2.07,"2017/06/04 19:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:30:00",1,NSW1-QLD1,39,-426.59,-422,-1.67,"2017/06/04 19:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:30:00",1,T-V-MNSP1,39,310.58,295.28,7.93,"2017/06/04 19:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:30:00",1,V-S-MNSP1,39,-98.1,-100,9.16,"2017/06/04 19:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:30:00",1,V-SA,39,596.4,597.38,60.41,"2017/06/04 19:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 19:30:00",1,VIC1-NSW1,39,-604.32,-613.91,51.89,"2017/06/04 19:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:00:00",1,N-Q-MNSP1,40,-72.53,-73,-1.84,"2017/06/04 19:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:00:00",1,NSW1-QLD1,40,-510.79,-488.9,1.61,"2017/06/04 19:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:00:00",1,T-V-MNSP1,40,339.28,324.39,9.69,"2017/06/04 19:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:00:00",1,V-S-MNSP1,40,-15.49,10.32,4.84,"2017/06/04 19:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:00:00",1,V-SA,40,533.03,510.43,43.86,"2017/06/04 19:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:00:00",1,VIC1-NSW1,40,-488.35,-467.71,32.99,"2017/06/04 19:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:30:00",1,N-Q-MNSP1,41,-84.5,-86.33,-0.94,"2017/06/04 20:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:30:00",1,NSW1-QLD1,41,-633.1,-622.14,10.98,"2017/06/04 20:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:30:00",1,T-V-MNSP1,41,391.78,392.16,14.46,"2017/06/04 20:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:30:00",1,V-S-MNSP1,41,29.27,24.85,2.16,"2017/06/04 20:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:30:00",1,V-SA,41,420.86,393.63,24.48,"2017/06/04 20:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 20:30:00",1,VIC1-NSW1,41,-252.94,-215.09,10.08,"2017/06/04 20:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:00:00",1,N-Q-MNSP1,42,-92.4,-95.95,-0.08,"2017/06/04 20:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:00:00",1,NSW1-QLD1,42,-675.11,-696.78,18.69,"2017/06/04 20:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:00:00",1,T-V-MNSP1,42,315.47,292.08,7.74,"2017/06/04 20:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:00:00",1,V-S-MNSP1,42,28.45,33,3.34,"2017/06/04 20:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:00:00",1,V-SA,42,383.45,405.44,26.8,"2017/06/04 20:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:00:00",1,VIC1-NSW1,42,-292.36,-328.69,18,"2017/06/04 20:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:30:00",1,N-Q-MNSP1,43,-97.13,-98.34,0.16,"2017/06/04 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:30:00",1,NSW1-QLD1,43,-755.85,-735.95,24.09,"2017/06/04 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:30:00",1,T-V-MNSP1,43,233.45,213.66,3.92,"2017/06/04 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:30:00",1,V-S-MNSP1,43,38.63,39,4.13,"2017/06/04 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:30:00",1,V-SA,43,428.57,429.99,31.04,"2017/06/04 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 21:30:00",1,VIC1-NSW1,43,-315.18,-326.82,16.91,"2017/06/04 21:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:00:00",1,N-Q-MNSP1,44,-105.87,-105,0.9,"2017/06/04 21:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:00:00",1,NSW1-QLD1,44,-767.17,-779.63,30.05,"2017/06/04 21:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:00:00",1,T-V-MNSP1,44,223.1,216.41,4.03,"2017/06/04 21:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:00:00",1,V-S-MNSP1,44,55.31,61.48,8.53,"2017/06/04 21:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:00:00",1,V-SA,44,555.09,564.34,57.05,"2017/06/04 21:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:00:00",1,VIC1-NSW1,44,-345.02,-343.57,17.13,"2017/06/04 21:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:30:00",1,N-Q-MNSP1,45,-104.92,-106.33,1.07,"2017/06/04 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:30:00",1,NSW1-QLD1,45,-782.8,-796.18,32.91,"2017/06/04 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:30:00",1,T-V-MNSP1,45,222.58,204.09,3.54,"2017/06/04 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:30:00",1,V-S-MNSP1,45,55.31,52.66,6.56,"2017/06/04 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:30:00",1,V-SA,45,549.7,507.29,46.22,"2017/06/04 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 22:30:00",1,VIC1-NSW1,45,-310.42,-284.42,11.52,"2017/06/04 22:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:00:00",1,N-Q-MNSP1,46,-89.48,-87.67,-0.84,"2017/06/04 22:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:00:00",1,NSW1-QLD1,46,-629.57,-610.1,13.76,"2017/06/04 22:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:00:00",1,T-V-MNSP1,46,218.1,217.76,4.09,"2017/06/04 22:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:00:00",1,V-S-MNSP1,46,78.71,82.32,13.72,"2017/06/04 22:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:00:00",1,V-SA,46,592.12,589.03,64.39,"2017/06/04 22:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:00:00",1,VIC1-NSW1,46,-300.52,-292.53,11.77,"2017/06/04 22:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:30:00",1,N-Q-MNSP1,47,-89.33,-87.67,-0.84,"2017/06/04 23:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:30:00",1,NSW1-QLD1,47,-596.81,-596.22,13.77,"2017/06/04 23:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:30:00",1,T-V-MNSP1,47,209.43,211.54,3.83,"2017/06/04 23:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:30:00",1,V-S-MNSP1,47,68.74,60,8.33,"2017/06/04 23:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:30:00",1,V-SA,47,570.96,562.75,59.96,"2017/06/04 23:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/04 23:30:00",1,VIC1-NSW1,47,-284.12,-284.54,12.81,"2017/06/04 23:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:00:00",1,N-Q-MNSP1,48,-96.6,-98.33,0.16,"2017/06/04 23:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:00:00",1,NSW1-QLD1,48,-626.88,-674.77,23.9,"2017/06/04 23:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:00:00",1,T-V-MNSP1,48,216.27,208.3,3.72,"2017/06/04 23:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:00:00",1,V-S-MNSP1,48,49,51.75,6.47,"2017/06/04 23:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:00:00",1,V-SA,48,537.8,565.74,57.79,"2017/06/04 23:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:00:00",1,VIC1-NSW1,48,-173.61,-203.07,7.88,"2017/06/04 23:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:30:00",1,N-Q-MNSP1,1,-97.37,-98.33,0.16,"2017/06/05 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:30:00",1,NSW1-QLD1,1,-659.16,-674.8,25.68,"2017/06/05 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:30:00",1,T-V-MNSP1,1,217.08,214.25,3.94,"2017/06/05 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:30:00",1,V-S-MNSP1,1,61.82,60.78,8.32,"2017/06/05 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:30:00",1,V-SA,1,584.96,581.92,62.51,"2017/06/05 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 00:30:00",1,VIC1-NSW1,1,-185.46,-175.21,5.47,"2017/06/05 00:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:00:00",1,N-Q-MNSP1,2,-104.37,-106.32,1.09,"2017/06/05 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:00:00",1,NSW1-QLD1,2,-728.47,-744.97,34.65,"2017/06/05 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:00:00",1,T-V-MNSP1,2,146.87,135.22,1.38,"2017/06/05 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:00:00",1,V-S-MNSP1,2,71.38,72.51,11.05,"2017/06/05 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:00:00",1,V-SA,2,605.66,588.03,64.57,"2017/06/05 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:00:00",1,VIC1-NSW1,2,-233.87,-210.82,6.5,"2017/06/05 00:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:30:00",1,N-Q-MNSP1,3,-116.65,-116.86,2.48,"2017/06/05 01:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:30:00",1,NSW1-QLD1,3,-801.46,-828.79,46.27,"2017/06/05 01:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:30:00",1,T-V-MNSP1,3,100.98,90.31,0.53,"2017/06/05 01:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:30:00",1,V-S-MNSP1,3,73.21,74.81,11.82,"2017/06/05 01:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:30:00",1,V-SA,3,593.47,592.97,67.02,"2017/06/05 01:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 01:30:00",1,VIC1-NSW1,3,-215.62,-217.4,6.06,"2017/06/05 01:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:00:00",1,N-Q-MNSP1,4,-131.2,-134.97,5.56,"2017/06/05 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:00:00",1,NSW1-QLD1,4,-982.12,-995.76,72.64,"2017/06/05 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:00:00",1,T-V-MNSP1,4,-3.87,-5.52,0.13,"2017/06/05 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:00:00",1,V-S-MNSP1,4,85.22,84.1,14.37,"2017/06/05 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:00:00",1,V-SA,4,599.42,598.26,69.32,"2017/06/05 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:00:00",1,VIC1-NSW1,4,-263.09,-221.78,5.49,"2017/06/05 01:55:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:30:00",1,N-Q-MNSP1,5,-128.77,-129,4.37,"2017/06/05 02:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:30:00",1,NSW1-QLD1,5,-993.78,-983.65,70.45,"2017/06/05 02:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:30:00",1,T-V-MNSP1,5,-135.47,-153.69,3.23,"2017/06/05 02:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:30:00",1,V-S-MNSP1,5,88.88,89.99,16.12,"2017/06/05 02:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:30:00",1,V-SA,5,598.77,594.53,68.99,"2017/06/05 02:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 02:30:00",1,VIC1-NSW1,5,-214,-212.67,4.77,"2017/06/05 02:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:00:00",1,N-Q-MNSP1,6,-148.52,-152.57,8.96,"2017/06/05 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:00:00",1,NSW1-QLD1,6,-1021.47,-1027.55,77.58,"2017/06/05 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:00:00",1,T-V-MNSP1,6,-176.27,-163.81,3.44,"2017/06/05 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:00:00",1,V-S-MNSP1,6,89.9,91.08,16.7,"2017/06/05 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:00:00",1,V-SA,6,598.96,593.17,69.1,"2017/06/05 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:00:00",1,VIC1-NSW1,6,-172.25,-139.37,2.16,"2017/06/05 02:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:30:00",1,N-Q-MNSP1,7,-151.48,-151.72,8.78,"2017/06/05 03:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:30:00",1,NSW1-QLD1,7,-1029.78,-1026.81,76.48,"2017/06/05 03:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:30:00",1,T-V-MNSP1,7,-182.27,-175.7,3.9,"2017/06/05 03:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:30:00",1,V-S-MNSP1,7,90.1,83.98,14.42,"2017/06/05 03:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:30:00",1,V-SA,7,597.1,594.22,69.76,"2017/06/05 03:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 03:30:00",1,VIC1-NSW1,7,-121.26,-89.9,1.04,"2017/06/05 03:25:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:00:00",1,N-Q-MNSP1,8,-151.73,-151.7,8.78,"2017/06/05 03:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:00:00",1,NSW1-QLD1,8,-1023.48,-1026.67,75.71,"2017/06/05 03:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:00:00",1,T-V-MNSP1,8,-181.27,-163.82,3.44,"2017/06/05 03:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:00:00",1,V-S-MNSP1,8,65.48,64.51,9.07,"2017/06/05 03:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:00:00",1,V-SA,8,570.22,567.73,64.27,"2017/06/05 03:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:00:00",1,VIC1-NSW1,8,-60.63,-32.05,0.28,"2017/06/05 03:55:04"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:30:00",1,N-Q-MNSP1,9,-141.75,-141.84,6.95,"2017/06/05 04:25:03"
D,TRADING,INTERCONNECTORRES,2,"2017/06/05 04:30:00",1,NSW1-QLD1,9,-990.73,-1004.04,69.33,"2017/06/05 04:25:03"
