C,SETP.WORLD,DVD_DUDETAIL,AEMO,PUBLIC,2017/07/08,00:25:02,0000000285202740,,0000000285202674
I,PARTICIPANT_REGISTRATION,DUDETAIL,3,EFFECTIVEDATE,DUID,VERSIONNO,CONNECTIONPOINTID,VOLTLEVEL,REGISTEREDCAPACITY,AGCCAPABILITY,DISPATCHTYPE,MAXCAPACITY,STARTTYPE,NORMALLYONFLAG,PHYSICALDETAILSFLAG,SPINNINGRESERVEFLAG,AUTHORISEDBY,AUTHORISEDDATE,LASTCHANGED,INTERMITTENTFLAG,SEMISCHEDULE_FLAG,MAXRATEOFCHANGEUP,MAXRATEOFCHANGEDOWN
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/19 00:00:00",TREV_1,1,TTR16,110,20,Y,GENERATOR,21,"NOT DISPATCHED",,,Y,DAVIDGA,"2009/03/18 08:23:18","2009/03/18 08:23:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/19 00:00:00",TREV_2,1,TTR17,110,20,Y,GENERATOR,21,"NOT DISPATCHED",,,Y,DAVIDGA,"2009/03/18 08:23:18","2009/03/18 08:23:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/19 00:00:00",TREV_3,1,TTR18,110,27,Y,GENERATOR,31,"NOT DISPATCHED",,,Y,DAVIDGA,"2009/03/18 08:23:18","2009/03/18 08:23:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/19 00:00:00",TREV_4,1,TTR19,110,27,Y,GENERATOR,31,"NOT DISPATCHED",,,Y,DAVIDGA,"2009/03/18 08:23:18","2009/03/18 08:23:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/19 00:00:00",TUNGA_3,1,TTU18,110,25,Y,GENERATOR,26,"NOT DISPATCHED",,,Y,DAVIDGA,"2009/03/18 08:23:18","2009/03/18 08:23:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/19 00:00:00",TUNGA_4,1,TTU19,110,25,Y,GENERATOR,26,"NOT DISPATCHED",,,Y,DAVIDGA,"2009/03/18 08:23:18","2009/03/18 08:23:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/20 00:00:00",TOMAGO1,1,NTMG1,330,220,N,LOAD,220,"NOT DISPATCHED",Y,,N,DAVIDGA,"2009/03/19 08:05:26","2009/03/19 08:05:28",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/20 00:00:00",TOMAGO2,1,NTMG2,330,220,N,LOAD,220,"NOT DISPATCHED",Y,,N,DAVIDGA,"2009/03/19 08:05:26","2009/03/19 08:05:28",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/20 00:00:00",TOMAGO3,1,NTMG3,330,220,N,LOAD,220,"NOT DISPATCHED",Y,,N,DAVIDGA,"2009/03/19 08:05:26","2009/03/19 08:05:28",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/27 00:00:00",BRAEMAR5,1,QBRA5B,275,165,Y,GENERATOR,165,FAST,,,Y,DAVIDGA,"2009/03/24 08:42:47","2009/03/24 08:42:49",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/27 00:00:00",BRAEMAR6,1,QBRA6B,275,165,Y,GENERATOR,165,FAST,,,Y,DAVIDGA,"2009/03/24 08:42:47","2009/03/24 08:42:50",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/27 00:00:00",BRAEMAR7,1,QBRA7B,275,165,Y,GENERATOR,165,FAST,,,Y,DAVIDGA,"2009/03/24 08:42:47","2009/03/24 08:42:50",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/30 00:00:00",WAUBRAWF,1,VWBT1A,220,192,Y,GENERATOR,192,"NOT DISPATCHED",,,N,DAVIDGA,"2009/03/27 07:56:26","2009/03/27 07:56:28",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/03/31 00:00:00",TVPP104,1,TBB14A,110,58,Y,GENERATOR,58,FAST,,,N,DAVIDGA,"2009/03/27 07:59:38","2009/03/27 07:59:40",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/04/09 00:00:00",HALLWF1,1,SHPS2W,275,95,N,GENERATOR,95,SLOW,,,N,DAVIDGA,"2009/04/08 14:42:12","2009/04/08 14:42:14",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/04/17 00:00:00",CLEMGPWF,1,SCGW1P,132,57,N,GENERATOR,57,SLOW,,,N,DAVIDGA,"2009/04/16 15:12:38","2009/04/16 15:12:41",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/05/11 00:00:00",HALLWF2,1,SMOK1H,275,71,N,GENERATOR,71,SLOW,,,N,DAVIDGA,"2009/05/08 12:12:43","2009/05/08 12:12:45",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/05/20 00:00:00",CG1,1,NCLG1D,330,181,Y,GENERATOR,181,FAST,,,N,DAVIDGA,"2009/05/19 08:55:43","2009/05/19 08:55:45",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/05/20 00:00:00",CG2,1,NCLG2D,330,181,Y,GENERATOR,181,FAST,,,N,DAVIDGA,"2009/05/19 08:55:43","2009/05/19 08:55:45",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/05/20 00:00:00",CG3,1,NCLG3D,330,181,Y,GENERATOR,181,FAST,,,N,DAVIDGA,"2009/05/19 08:55:43","2009/05/19 08:55:45",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/05/20 00:00:00",CG4,1,NCLG4D,330,181,Y,GENERATOR,181,FAST,,,N,DAVIDGA,"2009/05/19 08:55:43","2009/05/19 08:55:45",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/05/20 00:00:00",LKBONNY2,1,SMAY2,33,159,N,GENERATOR,159,SLOW,,,N,DAVIDGA,"2009/05/19 08:56:13","2009/05/19 08:56:14",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/05/21 00:00:00",CULLRGWF,1,NYS11C,132,30,N,GENERATOR,30,"NOT DISPATCHED",,,N,DAVIDGA,"2009/05/20 10:41:49","2009/05/20 10:41:50",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/02 00:00:00",CPSA,1,QCND1C,132,87,Y,GENERATOR,87,SLOW,,,N,DAVIDGA,"2009/06/01 10:35:10","2009/06/01 10:35:13",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/05 00:00:00",OAKYCREK,1,QLIL1,66,20,N,GENERATOR,20,"NOT DISPATCHED",,,N,DAVIDGA,"2009/06/04 09:09:51","2009/06/04 09:09:53",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/10 00:00:00",BRAEMAR5,1,QBRA5B,275,173,Y,GENERATOR,173,FAST,,,Y,DAVIDGA,"2009/06/05 09:19:18","2009/06/05 09:19:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/10 00:00:00",BRAEMAR6,1,QBRA6B,275,173,Y,GENERATOR,173,FAST,,,Y,DAVIDGA,"2009/06/05 09:19:18","2009/06/05 09:19:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/10 00:00:00",BRAEMAR7,1,QBRA7B,275,173,Y,GENERATOR,173,FAST,,,Y,DAVIDGA,"2009/06/05 09:19:18","2009/06/05 09:19:20",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/09 00:00:00",BW04,1,NBAY4,500,660,Y,GENERATOR,700,SLOW,,,Y,DAVIDGA,"2009/06/05 15:43:39","2009/06/05 15:43:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/15 00:00:00",TVCC201,1,TTV11A,220,208,Y,GENERATOR,208,SLOW,,,Y,JEFFP,"2009/06/12 15:31:27","2009/06/12 15:31:29",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/23 00:00:00",SNOWYGJP,1,NGJP,132,70,N,GENERATOR,70,"NOT DISPATCHED",,,N,DAVIDGA,"2009/06/22 08:30:41","2009/06/22 08:30:43",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/06/30 00:00:00",CAPTL_WF,1,NCWF1R,330,140,N,GENERATOR,140,"NOT DISPATCHED",,,N,DAVIDGA,"2009/06/29 14:15:06","2009/06/29 14:15:08",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/07/10 00:00:00",PORTWF,1,VAPD3W,500,164,N,GENERATOR,164,"NOT DISPATCHED",,,Y,DAVIDGA,"2009/07/09 08:46:29","2009/07/09 08:46:30",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/07/10 00:00:00",SNOWTWN1,1,SNWF1T,132,99,N,GENERATOR,99,SLOW,,,N,DAVIDGA,"2009/07/09 08:46:29","2009/07/09 08:46:30",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/07/24 00:00:00",STHBKTEC,1,QCBD1S,11,1,N,GENERATOR,1,"NOT DISPATCHED",,,,DAVIDGA,"2009/07/23 09:04:07","2009/07/23 09:04:09",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/14 00:00:00",VPGS2,1,VLYP8,500,50,N,GENERATOR,65,"NOT DISPATCHED",,,N,DAVIDGA,"2009/09/11 12:23:03","2009/09/11 12:23:05",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/14 00:00:00",VPGS3,1,VLYP9,500,50,N,GENERATOR,65,"NOT DISPATCHED",,,N,DAVIDGA,"2009/09/11 12:23:03","2009/09/11 12:23:05",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/14 00:00:00",VPGS4,1,VLYP10,500,50,N,GENERATOR,65,"NOT DISPATCHED",,,N,DAVIDGA,"2009/09/11 12:23:03","2009/09/11 12:23:05",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/14 00:00:00",VPGS5,1,VLYP11,500,50,N,GENERATOR,65,"NOT DISPATCHED",,,N,DAVIDGA,"2009/09/11 12:23:03","2009/09/11 12:23:05",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/14 00:00:00",VPGS6,1,VLYP12,500,50,N,GENERATOR,65,"NOT DISPATCHED",,,N,DAVIDGA,"2009/09/11 12:23:03","2009/09/11 12:23:05",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/14 00:00:00",OSB02,1,SNBN2,66,62,N,GENERATOR,68,"NOT DISPATCHED",,,N,DAVIDGA,"2009/09/11 12:23:03","2009/09/11 12:23:05",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/22 00:00:00",MCKAY1,1,VMKP1,220,300,Y,GENERATOR,300,SLOW,,,N,DAVIDGA,"2009/09/21 09:34:59","2009/09/21 09:35:00",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/22 00:00:00",MCKAY2,1,VMKP2,220,50,Y,GENERATOR,52,SLOW,,,N,DAVIDGA,"2009/09/21 09:34:59","2009/09/21 09:35:00",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/09/22 00:00:00",APS,1,VAPS,220,150,N,GENERATOR,160,SLOW,,,N,DAVIDGA,"2009/09/21 09:36:42","2009/09/21 09:36:43",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/10/15 00:00:00",MSTUART3,1,QMSP3M,132,131,Y,GENERATOR,139,FAST,,,Y,DAVIDGA,"2009/10/14 08:19:56","2009/10/14 08:19:57",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/10/22 00:00:00",CPSA,1,QCND1C,132,144,Y,GENERATOR,144,SLOW,,,N,DAVIDGA,"2009/10/21 10:01:46","2009/10/21 10:01:47",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/11/16 00:00:00",DDPS1,1,QBRA8D,275,644,Y,GENERATOR,663,SLOW,,,Y,DAVIDGA,"2009/11/13 09:34:35","2009/11/13 09:34:36",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/11/25 00:00:00",CLOVER1,1,VMBT3,66,12,N,GENERATOR,12,"NOT DISPATCHED",,,N,DAVIDGA,"2009/11/24 15:14:46","2009/11/24 15:14:47",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/12/01 00:00:00",TALWA1,1,NDT13T,132,460,N,GENERATOR,460,SLOW,,,N,DAVIDGA,"2009/11/30 08:06:45","2009/11/30 08:06:46",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2009/12/21 00:00:00",MP1,1,NMTP1,330,700,Y,GENERATOR,700,SLOW,,,Y,DAVIDGA,"2009/12/18 08:32:10","2009/12/18 08:32:12",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",RUBICON,1,VTT21R,22,13.55,N,GENERATOR,13.55,"NOT DISPATCHED",,,N,DAVIDGA,"2010/01/06 08:26:29","2010/01/06 08:26:30",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",CODRNGTON,1,VTGT2C,,18,N,GENERATOR,18,,,,N,DAVIDGA,"2010/01/06 08:31:57","2010/01/06 08:31:59",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",MP2,1,NMTP2,330,700,Y,GENERATOR,700,SLOW,,,Y,DAVIDGA,"2010/01/06 08:33:08","2010/01/06 08:33:09",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",BDONGHYD,1,NWL81B,,14,N,GENERATOR,14,,,,N,DAVIDGA,"2010/01/06 08:45:21","2010/01/06 08:45:23",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",COPTNHYD,1,NNVL1C,,24,N,GENERATOR,24,,,,N,DAVIDGA,"2010/01/06 08:45:21","2010/01/06 08:45:23",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",GLBWNHYD,1,NMRK2G,,5,N,GENERATOR,5,,,,N,DAVIDGA,"2010/01/06 08:45:21","2010/01/06 08:45:23",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",YWNGAHYD,1,VSHT3Y,,9,N,GENERATOR,9,,,,N,DAVIDGA,"2010/01/06 08:45:21","2010/01/06 08:45:23",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",EASTCRK2,1,NSW23L,,10,N,GENERATOR,10,,,,,DAVIDGA,"2010/01/06 08:47:41","2010/01/06 08:47:42",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",WILGAPK,1,NNB21W,,4,N,GENERATOR,4,,,,N,DAVIDGA,"2010/01/06 08:49:12","2010/01/06 08:49:13",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",APPIN,1,NMC21A,,55,N,GENERATOR,55,,,,N,DAVIDGA,"2010/01/06 08:51:40","2010/01/06 08:51:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",BERWICK,1,VER21B,,7,N,GENERATOR,7,,,,N,DAVIDGA,"2010/01/06 08:51:40","2010/01/06 08:51:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",BROADMDW,1,VTTS2B,,7,N,GENERATOR,7,,,,N,DAVIDGA,"2010/01/06 08:51:40","2010/01/06 08:51:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",CLAYTON,1,VSV21B,,11,N,GENERATOR,11,,,,N,DAVIDGA,"2010/01/06 08:51:40","2010/01/06 08:51:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",LUCASHGT,1,NSYS2G,,12,N,GENERATOR,12,,,,N,DAVIDGA,"2010/01/06 08:51:40","2010/01/06 08:51:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",TOWER,1,NLP11T,,41,N,GENERATOR,41,,,,N,DAVIDGA,"2010/01/06 08:51:40","2010/01/06 08:51:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/07 00:00:00",GLENNCRK,1,NMRK3T,,13,N,GENERATOR,13,,,,N,DAVIDGA,"2010/01/06 08:53:00","2010/01/06 08:53:01",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/15 00:00:00",WYANGALA,1,NCW81A,66,20,N,GENERATOR,20,"NOT DISPATCHED",,,N,DAVIDGA,"2010/01/14 08:24:17","2010/01/14 08:24:18",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/03/15 00:00:00",JOUNAMA1,1,NTU21J,66,14,N,GENERATOR,14,"NOT DISPATCHED",,,N,DAVIDGA,"2010/03/12 08:25:13","2010/03/12 08:25:14",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/15 00:00:00",WYANGALB,1,NCW82B,11,4,N,GENERATOR,4,"NOT DISPATCHED",,,N,JEFFP,"2010/01/14 16:37:11","2010/01/14 16:37:11",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/01/28 00:00:00",AMCORGR,1,SRSW1E,1,4,N,GENERATOR,4,"NOT DISPATCHED",,,N,DAVIDGA,"2010/01/27 08:11:48","2010/01/27 08:11:49",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/03/19 00:00:00",TUMUT3,1,NLTS8,330,1500,Y,GENERATOR,1700,SLOW,,,Y,DAVIDGA,"2010/03/18 09:17:24","2010/03/18 09:17:25",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/03/19 00:00:00",TUMUT3-1,1,NLTS31,330,250,N,GENERATOR,300,"NOT DISPATCHED",,,N,DAVIDGA,"2010/03/18 09:17:24","2010/03/18 09:17:25",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/03/19 00:00:00",TUMUT3-2,1,NLTS32,330,250,N,GENERATOR,300,"NOT DISPATCHED",,,N,DAVIDGA,"2010/03/18 09:17:24","2010/03/18 09:17:25",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/03/19 00:00:00",TUMUT3-3,1,NLTS33,330,250,N,GENERATOR,300,"NOT DISPATCHED",,,N,DAVIDGA,"2010/03/18 09:17:24","2010/03/18 09:17:25",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/03/19 00:00:00",TUMUT3-4,1,NLTS34,330,250,N,GENERATOR,300,"NOT DISPATCHED",,,N,DAVIDGA,"2010/03/18 09:17:24","2010/03/18 09:17:25",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/04/20 00:00:00",WESTCBT1,1,NING1C,1,1,N,GENERATOR,1,"NOT DISPATCHED",,,,DAVIDGA,"2010/04/19 09:09:55","2010/04/19 09:09:56",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/04/23 00:00:00",SYMEX1,1,VFBT1E,11,5,N,GENERATOR,5,"NOT DISPATCHED",,,N,DAVIDGA,"2010/04/22 09:34:40","2010/04/22 09:34:41",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/05/25 00:00:00",TORRA1,1,STSA1,275,120,Y,GENERATOR,120,SLOW,,,Y,DAVIDGA,"2010/05/24 10:19:01","2010/05/24 10:19:02",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/05/25 00:00:00",TORRA2,1,STSA2,275,120,Y,GENERATOR,120,SLOW,,,Y,DAVIDGA,"2010/05/24 10:19:01","2010/05/24 10:19:02",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/05/25 00:00:00",TORRA3,1,STSA3,275,120,Y,GENERATOR,120,SLOW,,,Y,DAVIDGA,"2010/05/24 10:19:01","2010/05/24 10:19:02",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/05/25 00:00:00",TORRA4,1,STSA4,275,120,Y,GENERATOR,120,SLOW,,,Y,DAVIDGA,"2010/05/24 10:19:01","2010/05/24 10:19:02",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/05/27 00:00:00",BW03,1,NBAY3,500,660,Y,GENERATOR,700,SLOW,,,Y,DAVIDGA,"2010/05/26 11:50:33","2010/05/26 11:50:34",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/06/03 00:00:00",WESTILL1,1,NDT14E,1,1,N,GENERATOR,1,"NOT DISPATCHED",,,N,DAVIDGA,"2010/06/02 09:26:25","2010/06/02 09:26:26",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/06/30 00:00:00",YARWUN_1,1,QYAG1R,132,154,N,GENERATOR,180,SLOW,,,N,JEFFP,"2010/06/29 12:03:01","2010/06/29 12:03:03",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/07/02 00:00:00",LKBONNY3,1,SMAY3W,33,39,Y,GENERATOR,39,SLOW,,,N,DAVIDGA,"2010/07/01 09:31:59","2010/07/01 09:32:01",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/07/19 00:00:00",NBHWF1,1,SBEL1A,275,132,N,GENERATOR,132,SLOW,,,N,DAVIDGA,"2010/07/16 09:58:07","2010/07/16 09:58:08",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/07/26 00:00:00",BANKSPT1,1,NSYS3R,1,2,N,GENERATOR,2,"NOT DISPATCHED",,,Y,DAVIDGA,"2010/07/23 10:59:01","2010/07/23 10:59:02",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/07/26 00:00:00",SNOWTWN1,1,SNWF1T,132,99,N,GENERATOR,99,SLOW,,,N,DAVIDGA,"2010/07/23 11:39:08","2010/07/23 11:39:08",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/08/20 00:00:00",POR03,1,SPL31P,33,23,N,GENERATOR,23,FAST,,,N,DAVIDGA,"2010/08/19 15:00:07","2010/08/19 15:00:08",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/08/20 00:00:00",WATERLWF,1,SWLE,132,111,N,GENERATOR,111,SLOW,,,N,DAVIDGA,"2010/08/19 15:00:47","2010/08/19 15:00:49",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/09/09 00:00:00",LKBONNY2,1,SMAY2,33,159,N,GENERATOR,159,SLOW,,,N,DAVIDGA,"2010/09/07 09:25:28","2010/09/07 09:25:30",Y,Y,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/09/15 00:00:00",ROCHEDAL,1,QBMH2,11,4,N,GENERATOR,4,"NOT DISPATCHED",,,N,DAVIDGA,"2010/09/14 08:46:49","2010/09/14 08:46:51",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/10/01 00:00:00",ER02,1,NEPS2,330,660,Y,GENERATOR,750,SLOW,,,Y,DAVIDGA,"2010/09/30 09:00:16","2010/09/30 09:00:18",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/10/08 00:00:00",NINEWIL1,1,NSE21R,1,3,N,GENERATOR,2,"NOT DISPATCHED",,,N,DAVIDGA,"2010/10/07 08:45:03","2010/10/07 08:45:05",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/10/14 00:00:00",POAT110,1,TPM21,110,100,Y,GENERATOR,124,SLOW,,,Y,DAVIDGA,"2010/10/13 08:23:15","2010/10/13 08:23:16",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/05 00:00:00",STGEORG1,1,NPHT1E,1,1,N,GENERATOR,1,"NOT DISPATCHED",,,N,DAVIDGA,"2010/11/04 08:03:56","2010/11/04 08:03:57",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/05 00:00:00",TATIARA1,1,SKET1E,1,1,N,GENERATOR,1,"NOT DISPATCHED",,,N,DAVIDGA,"2010/11/04 08:05:48","2010/11/04 08:05:49",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/09 00:00:00",BAPS,1,VDPS2,220,13,N,GENERATOR,13,"NOT DISPATCHED",,,N,DAVIDGA,"2010/11/08 11:05:47","2010/11/08 11:05:48",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/09 00:00:00",GRANGEAV,1,NVYD1,11,2,N,GENERATOR,2,"NOT DISPATCHED",,,N,DAVIDGA,"2010/11/08 11:05:47","2010/11/08 11:05:48",Y,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/10 00:00:00",BLOWERNG,1,NBLW8,132,80,N,GENERATOR,80,SLOW,,,Y,DAVIDGA,"2010/11/09 08:34:59","2010/11/09 08:35:00",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/10 00:00:00",GUTHEGA,1,NGUT8,132,68,Y,GENERATOR,68,SLOW,,,Y,DAVIDGA,"2010/11/09 08:34:59","2010/11/09 08:35:00",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/18 00:00:00",MURRAY,1,NMUR8,330,1500,Y,GENERATOR,1575,SLOW,,,Y,DAVIDGA,"2010/11/17 09:46:47","2010/11/17 09:46:48",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/18 00:00:00",MURR2-4,1,NMUR24,330,137.50,N,GENERATOR,202,"NOT DISPATCHED",,,N,DAVIDGA,"2010/11/17 09:46:47","2010/11/17 09:46:48",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/18 00:00:00",TUMUT3,1,NLTS8,330,1500,Y,GENERATOR,1750,SLOW,,,Y,DAVIDGA,"2010/11/17 09:48:11","2010/11/17 09:48:12",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/11/18 00:00:00",TUMUT3-6,1,NLTS36,330,250,N,GENERATOR,300,"NOT DISPATCHED",,,N,DAVIDGA,"2010/11/17 09:48:11","2010/11/17 09:48:12",N,N,,
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/12/17 00:00:00",STANV1,1,SMVE3P,66,29,N,GENERATOR,32,"NOT DISPATCHED",,,,DAVIDGA,"2010/12/16 08:09:50","2010/12/16 08:09:52",N,N,0,0
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2010/12/17 00:00:00",STANV2,1,SMVE4P,66,29,N,GENERATOR,32,"NOT DISPATCHED",,,,DAVIDGA,"2010/12/16 08:09:50","2010/12/16 08:09:52",N,N,0,0
D,PARTICIPANT_REGISTRATION,DUDETAIL,3,"2011/01/06 00:00:00",MURR1-1,1,NMUR01,330,95,N,GENERATOR,95,"NOT DISPATCHED",,,,JEFFP,"2011/01/05 10:06:39","2011/01/05 10:06:40",N,N,,
